voyage_id,voyage_number,vessel_id,vessel_name,module_type,start_date_utc,end_date_utc,offhire_days,is_estimate,tags,url,extracted_at
4A21A4FDB04E28093373BB568A4622D1,2204,AE215FFF2FEFA4C37157FB89A30CD97A,Stena Sunshine,Spot,2022-05-25T00:00:00,2022-07-25T08:12:00,0.0,False,"Scrubber, Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=4A21A4FDB04E28093373BB568A4622D1,2026-01-16T07:14:43.074323+00:00
B851E04F9671F0EB337CF03697FB73BA,2204,EE2E053358FA4ED7542CE78D8CBAF4BF,Largo Sun,Spot,2022-04-23T11:30:00,2022-06-13T22:30:00,0.0,False,"ECO Pool (#150), MR ECO, long, Non Scrubber, Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=B851E04F9671F0EB337CF03697FB73BA,2026-01-16T07:14:43.074761+00:00
18B375888FF2BE727C8B04564654EB85,2201,DCA773070ABC1145C2A0F285F1E86D3C,Sonangol Kalandula,Spot,2022-03-30T09:00:00,2022-06-13T08:06:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=18B375888FF2BE727C8B04564654EB85,2026-01-16T07:14:43.075265+00:00
F48FC4DA00D8AD50BA3E9D7AA57FA0D9,2304,81B040262012583C838B2BD67129EEC6,Elka Delos,Spot,2023-09-20T06:30:00,2023-10-21T08:00:00,0.0,False,"MR old, short, Non Scrubber, PMI CVC/COA 2022-23, PnC CPH, Short Pool (#170), Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=F48FC4DA00D8AD50BA3E9D7AA57FA0D9,2026-01-16T07:14:43.075694+00:00
EFC3CD723C7826765FE291F7DF8C6981,2204,760B3B52AAAFEF0E239DC4DE06165A84,Almi Galaxy,Spot,2022-10-10T19:30:00,2022-11-01T09:48:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=EFC3CD723C7826765FE291F7DF8C6981,2026-01-16T07:14:43.076010+00:00
28FEF25A83824DEF14FFAF85834F9848,2101,3ADF28F89ABD7CD7E8C9966E7A8821D2,Almi Sky,Spot,2021-04-15T18:48:00,2021-06-24T02:30:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool (#3424), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=28FEF25A83824DEF14FFAF85834F9848,2026-01-16T07:14:43.076405+00:00
414A80ECBB1C9412844FE8D1CC641267,2304,55F46367E993D35D711B70218E27A939,Lady Amanda,Spot,2023-06-23T15:30:00,2023-07-14T23:00:00,0.0,False,"ECO Pool (#150), MR ECO, long, Non Scrubber, Stena Bulk A/S (#341), Not Sanctioned",https://vm.q88.com/VM/Voyage/Voyages?voyageid=414A80ECBB1C9412844FE8D1CC641267,2026-01-16T07:14:43.076749+00:00
1B5043100B867AA1D1CC3478E725240A,2115,4F28BB9467ECBAEF32C5C436E1FEFBCD,Stena Polaris,Spot,2021-08-24T18:30:00,2021-09-12T19:00:00,0.0,False,"P-Max, Clean, PMAX (#800), Stena Bulk AB (#303), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=1B5043100B867AA1D1CC3478E725240A,2026-01-16T07:14:43.077050+00:00
A29639FFBE49F719F6BF62C81D640443,2303,F5F7B9BEBBCF26E2ED71AF39FB419362,Largo Energy,Spot,2023-05-12T13:00:00,2023-05-30T16:01:00,0.0,False,"ECO Pool (#150), MR ECO, long, PnC SING, Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=A29639FFBE49F719F6BF62C81D640443,2026-01-16T07:14:43.077402+00:00
76988788B8E390B95DA5E751F0B8DA3E,2103,E464A726C02C4140F230ACACD6C0EC6D,Pratincole Pacific (PCL),Spot,2021-11-01T08:54:00,2021-12-26T13:00:00,0.0,False,"ECO Pool (#150), MR ECO, long, Non Scrubber, Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=76988788B8E390B95DA5E751F0B8DA3E,2026-01-16T07:14:43.077851+00:00
886F5CAF52B7B7BE5AF5532C702CB447,2107,A6D18D7D026A1E5C0404AFE28DC9DD3F,Wisby Pacific,Spot,2021-09-29T16:42:00,2021-11-13T17:30:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=886F5CAF52B7B7BE5AF5532C702CB447,2026-01-16T07:14:43.078305+00:00
5636AED8D283CE833FE53AD613456111,2403,8AD29A25E07A36337F61850610827582,Stena Imprimis,Spot,2024-03-09T09:30:00,2024-05-11T18:48:00,0.0,False,"IMO Pool (#160), Marquis 2023-24, MR IMOIIMAX, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=5636AED8D283CE833FE53AD613456111,2026-01-16T07:14:43.079036+00:00
57A606984D78FF51AD9DA78FF7D5FD66,2108,CEF3067C99C4218B8AF32EFE130483FE,Nord Skate,Spot,2021-11-24T22:00:00,2021-12-30T23:15:00,0.0,False,"ECO Pool (#150), MR ECO, long, Scrubber, Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=57A606984D78FF51AD9DA78FF7D5FD66,2026-01-16T07:14:43.079517+00:00
DEF7C7BA9090DB113BD7A265F157D044,2301,AE215FFF2FEFA4C37157FB89A30CD97A,Stena Sunshine,Spot,2023-01-03T08:18:00,2023-02-13T23:30:00,0.0,False,"Scrubber, Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=DEF7C7BA9090DB113BD7A265F157D044,2026-01-16T07:14:43.079916+00:00
63C1307B13F97D68C51063188DC627D8,2312,B6614CCE3D63007B002D734122FA8E36,Yufu Crown,Spot,2023-10-25T20:00:00,2023-11-18T10:42:00,0.0,False,"ECO Pool (#150), MR ECO, long, Non Scrubber, Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=63C1307B13F97D68C51063188DC627D8,2026-01-16T07:14:43.080412+00:00
B840C8AA869EBFFD5DEAF87AB53233F2,2301,81B040262012583C838B2BD67129EEC6,Elka Delos,Spot,2023-05-04T05:01:00,2023-07-18T11:18:00,0.0,False,"MR old, short, Non Scrubber, PMI CVC/COA 2022-23, PnC CPH, Short Pool (#170), Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=B840C8AA869EBFFD5DEAF87AB53233F2,2026-01-16T07:14:43.080994+00:00
230582755165D49CE0AB3F005683CACB,2001,DF1C992930CF1E7F02862D6F16EA8EB8,Odori,TC Voyage,2020-11-06T22:30:00,2021-08-08T10:18:00,4.277777777777778,False,"ECO Pool (#150), MR old, long, Non Scrubber, Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=230582755165D49CE0AB3F005683CACB,2026-01-16T07:14:43.082346+00:00
A20FB3AD3ECC89DE50295FECFCC8AEAC,2304,22246FB1DE7A239F885482B03824B573,Dee4 Mahogany,Spot,2023-05-25T10:30:00,2023-07-26T12:30:00,0.0,False,"MR ECO, short, Non Scrubber, PnC CPH, Short Pool (#170), Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=A20FB3AD3ECC89DE50295FECFCC8AEAC,2026-01-16T07:14:43.082899+00:00
AEB0A58691DAE4D23A90B9915F9AF3E4,2207,90E05BE859AE7BB2FAB373783D7C1CA8,Stena Impeccable,Spot,2022-09-24T18:30:00,2022-11-26T13:06:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=AEB0A58691DAE4D23A90B9915F9AF3E4,2026-01-16T07:14:43.083352+00:00
8CE7F8C895388C2316AEE6228A004437,2208,DCA773070ABC1145C2A0F285F1E86D3C,Sonangol Kalandula,Spot,2022-09-03T00:00:00,2022-09-13T11:00:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=8CE7F8C895388C2316AEE6228A004437,2026-01-16T07:14:43.083675+00:00
777BD9CE945FC61915B7C16AAD880B1C,2107,D79EF7A864BEEED8EFA823DB6B833DF1,Nordic Rio,TC Voyage,2021-10-03T00:18:00,2022-01-22T11:00:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=777BD9CE945FC61915B7C16AAD880B1C,2026-01-16T07:14:43.084055+00:00
1B496294F883F48ACF7873804EEEF5B4,2106,357FAC00D6C84A4895D309EB1BAA9AC8,Sonangol Huila,Spot,2021-10-09T23:00:00,2021-12-15T02:30:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=1B496294F883F48ACF7873804EEEF5B4,2026-01-16T07:14:43.084583+00:00
7C738E152E75A7D9132A6F119B81509D,2208,7D170B2516F15464B43B76915059DE41,Stena Superior,Spot,2022-11-06T09:00:00,2022-11-29T16:48:00,0.44583333333333336,False,"Scrubber, Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=7C738E152E75A7D9132A6F119B81509D,2026-01-16T07:14:43.084945+00:00
42E22DB0C96670252FAEFA13DF618643,2106,CEF3067C99C4218B8AF32EFE130483FE,Nord Skate,Spot,2021-09-30T12:30:00,2021-11-03T20:48:00,0.0,False,"ECO Pool (#150), MR ECO, long, PnC CPH, Scrubber, Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=42E22DB0C96670252FAEFA13DF618643,2026-01-16T07:14:43.085308+00:00
155C0407BE8D598F95C75C68A7716887,2103,1B496294F883F48AE84634E49A4615F5,Nord Vanguard,TC Voyage,2021-05-10T01:30:00,2021-07-03T14:30:00,0.3597222222222222,False,"ECO Pool (#150), MR ECO, long, PnC SING, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=155C0407BE8D598F95C75C68A7716887,2026-01-16T07:14:43.086120+00:00
2CC9C10BBE31600C01A10D5F9DF6962F,2104,E5FF6F0E3BF84E65BA85E95348D01C4D,Stena Primorsk,Spot,2021-04-20T22:00:00,2021-07-02T02:00:00,49.291666666666664,False,"P-Max, Clean, PnC SING, Stena Primorsk (#3203), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=2CC9C10BBE31600C01A10D5F9DF6962F,2026-01-16T07:14:43.086686+00:00
D1A70ADE56B5FFB4B772CF47F4B9D9A7,2105,3ADF28F89ABD7CD7E8C9966E7A8821D2,Almi Sky,Spot,2021-11-20T06:24:00,2022-02-14T00:01:00,1.5833333333333333,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=D1A70ADE56B5FFB4B772CF47F4B9D9A7,2026-01-16T07:14:43.087313+00:00
E4E91585A686C33A7319C88408C50286,2109,90E05BE859AE7BB2FAB373783D7C1CA8,Stena Impeccable,Spot,2021-12-11T06:12:00,2022-01-09T19:00:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=E4E91585A686C33A7319C88408C50286,2026-01-16T07:14:43.087675+00:00
D11B716BF55DEC1A636A2F13D399BA23,2309,22246FB1DE7A239F885482B03824B573,Dee4 Mahogany,Spot,2023-11-18T01:30:00,2023-12-11T09:30:00,0.0,False,"MR ECO, short, Non Scrubber, PnC CPH, Short Pool (#170), Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=D11B716BF55DEC1A636A2F13D399BA23,2026-01-16T07:14:43.088063+00:00
DAF1D90B6196E97077539EFF48199D0A,2108,E4BACE0D0B4F6817D17F1358D8A8D1F4,Stena Imperial,Spot,2021-09-18T11:30:00,2021-12-23T22:54:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=DAF1D90B6196E97077539EFF48199D0A,2026-01-16T07:14:43.088806+00:00
DEE37206FC75DCD3197358E46BC0E0DF,2204,F8340B946323D646B154CCE36027A79A,Crude Zephyrus,Spot,2022-05-27T06:00:00,2022-07-29T06:00:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=DEE37206FC75DCD3197358E46BC0E0DF,2026-01-16T07:14:43.089242+00:00
F34583900D920F74427B1BB0E4CE14B1,2307,7A113DF27C0B5696987DFE7BEFAD1A9A,Sonangol Rangel,TC Voyage,2023-10-16T04:42:00,2023-10-29T09:24:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=F34583900D920F74427B1BB0E4CE14B1,2026-01-16T07:14:43.089635+00:00
D513668AD51B770DC068973942A0F48D,2121,4F28BB9467ECBAEF32C5C436E1FEFBCD,Stena Polaris,Spot,2021-11-30T16:30:00,2021-12-16T03:36:00,0.0,False,"CVC Chevron 2021, P-Max, Clean, PMAX (#800), Stena Bulk AB (#303), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=D513668AD51B770DC068973942A0F48D,2026-01-16T07:14:43.089919+00:00
D8B20CE7C647A15861FE45957F8A8F81,2108,F25578268AE09CC62BF210B7D75F4C0E,Stena Imperative,Spot,2021-09-26T03:12:00,2021-11-29T01:30:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=D8B20CE7C647A15861FE45957F8A8F81,2026-01-16T07:14:43.090266+00:00
28BD8CA7C09B2C20A9134452B42D0DD9,2103,BE1DD00C1A843BD3F186001DAC53C44B,Stena Immortal,Spot,2021-06-13T01:00:00,2021-08-26T01:54:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, NBPOL 2021, PnC SING, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=28BD8CA7C09B2C20A9134452B42D0DD9,2026-01-16T07:14:43.090985+00:00
AEF3BF120C874A562AB976D858C49347,2106,209D06702B1690A482F4FC9834526205,Stena Provence,Spot,2021-11-28T01:12:00,2022-02-08T12:00:00,0.0,False,"CVC Manguinhos 2021, P-Max, Clean, PMAX (#800), Stena Bulk AB (#303), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=AEF3BF120C874A562AB976D858C49347,2026-01-16T07:14:43.091477+00:00
9C621ECBF76D08B7F683D39085DD7468,2201,9AF6334A8B073140DE0639C28CDF9AC4,Stena Imagination,Spot,2022-02-10T14:24:00,2022-03-24T11:30:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, PnC CPH, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=9C621ECBF76D08B7F683D39085DD7468,2026-01-16T07:14:43.091857+00:00
C17324CE6A8038EF32E75976F3522071,2202,B4685720D8E035C727EB3A20C750332E,Sonangol Cabinda,Spot,2022-05-18T21:00:00,2022-07-07T09:00:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=C17324CE6A8038EF32E75976F3522071,2026-01-16T07:14:43.092271+00:00
308FFAB4409105C552CB9DBAE2DC3DB8,2209,09937CC14196235E4F9899AFCEFF5323,Stena Performance,Spot,2022-05-21T04:30:00,2022-06-04T14:00:00,0.0,False,"CVC Chevron 2021, P-Max, Clean, PMAX (#800), Stena Bulk AB (#303), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=308FFAB4409105C552CB9DBAE2DC3DB8,2026-01-16T07:14:43.092543+00:00
89B8B28C28919B362F3D7096FE031DCC,2304,1B496294F883F48AE84634E49A4615F5,Nord Vanguard,Spot,2023-05-28T06:12:00,2023-07-07T22:30:00,0.0,False,"ECO Pool (#150), MR ECO, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=89B8B28C28919B362F3D7096FE031DCC,2026-01-16T07:14:43.093022+00:00
F8E5FA1600AB7A07CA5CA5D11F6CFF3B,2201,E2854BB34A0D264C7428F779502F0026,Stena Impression,Spot,2022-01-14T03:00:00,2022-04-07T23:54:00,9.933333333333334,False,"IMO Pool (#160), MR IMOIIMAX, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=F8E5FA1600AB7A07CA5CA5D11F6CFF3B,2026-01-16T07:14:43.093424+00:00
3ED3004D3F9190BC046C559274DE688D,2308,55F46367E993D35D711B70218E27A939,Lady Amanda,Spot,2023-11-16T05:30:00,2024-01-07T03:00:00,0.0,False,"ECO Pool (#150), MR ECO, long, Non Scrubber, PnC SING, Stena Bulk A/S (#341), Not Sanctioned",https://vm.q88.com/VM/Voyage/Voyages?voyageid=3ED3004D3F9190BC046C559274DE688D,2026-01-16T07:14:43.093953+00:00
1A3CA89F70461E98E7410097E0126676,2301,DAF1D90B6196E9700307D8A6A9936103,Nord Vanquish,Spot,2023-02-22T02:00:00,2023-04-08T00:12:00,0.0,False,"ECO Pool (#150), MR ECO, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=1A3CA89F70461E98E7410097E0126676,2026-01-16T07:14:43.094441+00:00
C6248110CCB7638DD9F3433881B56E4E,2101,F92FDB12DB00BB8918272873032F0AFF,Dianella,Spot,2021-11-27T05:36:00,2022-01-30T23:48:00,0.0,False,"ECO Pool (#150), MR ECO, long, NBPOL 2021, Non Scrubber, PnC SING, Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=C6248110CCB7638DD9F3433881B56E4E,2026-01-16T07:14:43.095050+00:00
C409B62B11F55F7078197992436D9C7D,2202,9861D70191809EAF6FE6CDA80F92ADD9,Stena Impero,Spot,2022-03-05T05:30:00,2022-04-26T01:30:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, PnC DUB, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=C409B62B11F55F7078197992436D9C7D,2026-01-16T07:14:43.095560+00:00
8A90ADAFF09E1A835918DAA313A169C5,2202,22DFDE403F148EF5A72BF5B05F422E57,Zandolie,Spot,2022-05-17T12:00:00,2022-06-17T14:30:00,0.0,False,"MR ECO, short, Short Pool (#170), Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=8A90ADAFF09E1A835918DAA313A169C5,2026-01-16T07:14:43.095985+00:00
C3EB7BE38EAE8FEB5BE1B1785BA1C0F3,2406,F5F7B9BEBBCF26E2ED71AF39FB419362,Largo Energy,Spot,2024-08-12T22:30:00,2024-10-16T08:53:00,0.0,False,"ECO Pool (#150), MR ECO, long, Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=C3EB7BE38EAE8FEB5BE1B1785BA1C0F3,2026-01-16T07:14:43.096352+00:00
8320392EF1FA875C6CE262ED5FF5F9B9,2310,6B083824E4C5CAA5E2C424279A04B47D,Crude Levante,Spot,2023-10-29T11:00:00,2023-11-21T09:00:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=8320392EF1FA875C6CE262ED5FF5F9B9,2026-01-16T07:14:43.096627+00:00
7F483D719DC863C851ABC0C0EBACE5A1,2101,9873957C11F37CC17F316884313300F2,Atlantic Guard 2 (S),Spot,2021-01-04T05:24:00,2021-03-25T22:00:00,0.0,False,"MR ECO, short, NBPOL 2021, PnC SING, Short Pool (#170), Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=7F483D719DC863C851ABC0C0EBACE5A1,2026-01-16T07:14:43.097211+00:00
ABCD2C938DC82BD236B0161F5E88E263,2306,E4BACE0D0B4F6817D17F1358D8A8D1F4,Stena Imperial,Spot,2023-09-13T11:00:00,2023-10-08T05:36:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=ABCD2C938DC82BD236B0161F5E88E263,2026-01-16T07:14:43.097673+00:00
DC5A242BEB786F485331BB8A1EC49F07,2208,FB359BAA51A3151BA9DD36142F31EA37,Nord Majestic,Spot,2022-12-16T03:48:00,2023-01-11T16:30:00,0.0,False,"ECO Pool (#150), MR ECO, long, Non Scrubber, Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=DC5A242BEB786F485331BB8A1EC49F07,2026-01-16T07:14:43.098056+00:00
A44546578B5C8C85356BF1DC61D04CB5,2107,8B7F51700C8A90C720AB3E1DCD0DD943,Sonangol Kassanje,Spot,2021-09-02T12:00:00,2021-10-04T14:30:00,1.775,False,"Suezmax, Stena Sonangol Suezmax Pool (#3424), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=A44546578B5C8C85356BF1DC61D04CB5,2026-01-16T07:14:43.098473+00:00
825E984024337E706B6AF43258917849,2210,DCA773070ABC1145C2A0F285F1E86D3C,Sonangol Kalandula,Spot,2022-10-30T11:00:00,2022-12-30T19:00:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=825E984024337E706B6AF43258917849,2026-01-16T07:14:43.098968+00:00
8125EAB23DAB3193AE1A0DBF607F16D8,2301,F8340B946323D646B154CCE36027A79A,Crude Zephyrus,Spot,2023-01-08T04:30:00,2023-02-22T16:57:00,0.0,True,None Ice,https://vm.q88.com/VM/Voyage/Voyages?voyageid=8125EAB23DAB3193AE1A0DBF607F16D8,2026-01-16T07:14:43.099271+00:00
A39C9634A18E888B302BBC323B173751,2203,BDB4814CFED1CD3F8AE2A41A6A974D39,Stena Image,Spot,2022-07-11T18:30:00,2022-09-14T22:30:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, PnC DUB, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=A39C9634A18E888B302BBC323B173751,2026-01-16T07:14:43.099642+00:00
3ECCD219F5EDF4E4A570C60002EE887F,2205,2AB1631CC7C5ED0B6306EE74CE81DEBB,Navion Gothenburg,Spot,2022-07-26T11:30:00,2022-08-20T16:00:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=3ECCD219F5EDF4E4A570C60002EE887F,2026-01-16T07:14:43.099950+00:00
96883B4932B362427CF257FA24EDE48F,2309,B1FB3C8A79375979F734E114C0763401,Sonangol Cazenga,Spot,2023-10-03T13:30:00,2023-11-16T19:00:00,0.0,False,"Suezmax, Stena Sonangol Suezmax Pool LP (#3435), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=96883B4932B362427CF257FA24EDE48F,2026-01-16T07:14:43.100317+00:00
9383894D2013C20271EB38EB9C92B5A6,2301,8AD29A25E07A36337F61850610827582,Stena Imprimis,Spot,2023-01-21T22:42:00,2023-04-09T09:00:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=9383894D2013C20271EB38EB9C92B5A6,2026-01-16T07:14:43.100850+00:00
2E986EF97ACB037914674C1DC100E00C,2201,F5500D34B0B3AE1A460960B70BE3BAD0,Nord Himalaya,Spot,2022-12-29T06:00:00,2023-02-03T16:00:00,0.0,False,"MR ECO, short, Non Scrubber, Short Pool (#170), Stena Bulk A/S (#341), Not Sanctioned, Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=2E986EF97ACB037914674C1DC100E00C,2026-01-16T07:14:43.101259+00:00
9D7D95C7E6B47C0D8B55DD482FB22C5D,2101,1B496294F883F48AE84634E49A4615F5,Nord Vanguard,TC Voyage,2021-02-16T03:30:00,2021-04-22T09:24:00,0.0,False,"ECO Pool (#150), MR ECO, long, Scrubber, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=9D7D95C7E6B47C0D8B55DD482FB22C5D,2026-01-16T07:14:43.101819+00:00
111EEC6573644F7733195A1855D4DD1E,2205,0D37D4D676391F8BCACE4AC26EA54A65,Stena Important,Spot,2022-08-29T20:12:00,2022-11-01T06:12:00,0.0,False,"IMO Pool (#160), MR IMOIIMAX, long, Stena Bulk A/S (#341), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=111EEC6573644F7733195A1855D4DD1E,2026-01-16T07:14:43.102602+00:00
30F18B2A6124F71D5F60EB8DE66158E2,2302,DD6DD393DE22484CAE5391948F277C3D,Jakarta,TC Voyage,2023-08-17T11:45:00,2024-11-23T03:01:00,5.59375,False,"MR (#001), P-Max, Clean, Stena Bulk A/S (#341)",https://vm.q88.com/VM/Voyage/Voyages?voyageid=30F18B2A6124F71D5F60EB8DE66158E2,2026-01-16T07:14:43.104561+00:00
DAF68A8471F0343C4BA95CBEE6C4BC94,2204,5E1569116739DE31DF4F3BD75C609899,Ardmore Encounter,Spot,2022-06-06T23:00:00,2022-07-15T23:00:00,0.0,False,"Alunorte 2022, ECO Pool (#150), MR ECO, long, Non Scrubber, Stena Bulk A/S (#341), Not Sanctioned",https://vm.q88.com/VM/Voyage/Voyages?voyageid=DAF68A8471F0343C4BA95CBEE6C4BC94,2026-01-16T07:14:43.105023+00:00
2A6D42DD6C64226A7AD1BE7178FA2416,2101,D79EF7A864BEEED8EFA823DB6B833DF1,Nordic Rio,Spot,2021-01-07T23:24:00,2021-03-03T02:42:00,0.0,False,"Stena Sonangol Suezmax Pool (#3424), Comm: Yes",https://vm.q88.com/VM/Voyage/Voyages?voyageid=2A6D42DD6C64226A7AD1BE7178FA2416,2026-01-16T07:14:43.105364+00:00
