voyage_id,fixture_display_order,fixture_number,cp_date,cp_quantity,demurrage,laycan_start,laycan_end,laytime,fixture_remark
B7AEB86E4FA3A0355463A4C35A8F17B0,1,,2023-10-12T00:00:00,40000.0,38500.0,2023-11-11T00:00:00,2023-11-20T00:00:00,228.0,SOLAR SUSIE is performing vessel from Shell when looking emails in sedna solar susie 2301
865B57B4A78317EA01DB6A3DFBF2C1BC,1,,2022-01-07T00:00:00,35000.0,19000.0,2022-01-12T00:01:00,2022-01-13T23:59:00,84.0,
98557BE153CA255D9C46ACEA06EA4305,1,2008,2020-12-17T00:00:00,130000.0,26000.0,2021-01-09T00:00:00,2021-01-11T00:00:00,84.0,
21450361FD1357F45D8E6E526BEAC927,1,10/Oct - COA 1st,2021-10-18T00:00:00,40000.0,22000.0,2021-11-25T00:00:00,2021-12-05T16:00:00,110.0,
DB1E0812D12B246B5F292CCCF1FD62FA,1,,2021-09-14T00:00:00,37000.0,17500.0,2021-09-11T00:00:00,2021-09-14T00:00:00,84.0,
198E81F3F92325AC701A93B81FB2829C,1,Braskem USG/Braz 14-16,2021-06-09T00:00:00,38000.0,17500.0,2021-06-14T00:00:00,2021-06-16T00:00:00,84.0,
5EC1F265B6BC797C44DCC89DB045C2A1,1,01 / Jan,2024-01-12T00:00:00,,,2024-02-01T00:00:00,2024-02-08T16:00:00,0.0,
E86D9C05603CD711DA96666F0BBA0323,1,,2022-11-11T00:00:00,38000.0,33000.0,2022-11-17T00:00:00,2022-11-19T16:00:00,84.0,
067E05FA0E2E1282DA9E3911F27B51EC,1,2306,2023-07-13T00:00:00,130000.0,40000.0,2023-07-26T00:01:00,,72.0,
C4EEA5F30B141651BF6DCE804359C804,1,2202,2022-02-25T00:00:00,130000.0,27500.0,2022-03-12T00:01:00,2022-03-12T23:59:00,72.0,
90ADBDB749C9BBEA97D98C6CBA327246,1,2202,2022-03-07T00:00:00,130000.0,40000.0,2022-03-20T00:01:00,,84.0,
3251DB084BD0D51E5A081A9129CD647F,1,JGlobal USG/BRaz 24-26 Oc,2023-10-19T00:00:00,38000.0,29000.0,2023-10-23T00:00:00,2023-10-24T00:00:00,84.0,
3251DB084BD0D51E5A081A9129CD647F,2,JGlobal USG/BRaz 24-26 Oc,2023-10-19T00:00:00,38000.0,,2023-10-23T00:00:00,2023-10-24T16:00:00,0.0,
2372E7A4A42153B3066707597A3A5592,1,,2024-05-09T00:00:00,35000.0,47500.0,2024-05-12T00:01:00,2024-05-13T23:59:00,84.0,
68B4F25E7139722C678C4D66E1CB325F,1,2302,2023-04-20T00:00:00,,,2023-04-24T00:01:00,2023-04-24T23:59:00,,
BD2613DDCF4C7E798CE8DF0EF26A96CA,1,2401,2024-02-14T00:00:00,130000.0,60000.0,2024-02-28T00:01:00,2024-02-29T23:59:00,84.0,
2CBA9468BC5CBCF7D921202A7CA0836D,1,,2023-04-28T00:00:00,145000.0,54500.0,2023-05-13T00:01:00,2023-05-13T23:59:00,84.0,
BEAEF4B56052E35E11DF9B0B6BBC61D2,1,Dallas Ex Progress,2021-09-17T00:00:00,,,2023-09-05T00:00:00,2023-09-05T16:00:00,,
98C5EFA039AB1E8EB76783807AB0F251,1,,2022-09-20T00:00:00,150000.0,60000.0,2022-10-04T00:00:00,2022-10-05T00:00:00,84.0,
547AD272A192AE94DC8DD5468AB5ADE7,1,2305,2023-07-10T00:00:00,130000.0,40000.0,2023-07-20T00:01:00,2023-07-20T15:00:00,84.0,
FE1BFE8561EC13F1298CDEBD07E0A9C9,1,2005,2020-08-12T00:00:00,150000.0,27000.0,2020-08-18T00:00:00,2020-08-20T00:00:00,96.0,Accounting has to setup the Co-Broker - Asan - which will need to be changed in due course 
889AFA4C89FE5BAE983C5EFD4F6EEFB7,1,,2022-11-11T00:00:00,38000.0,33000.0,2022-11-12T00:00:00,2022-11-14T16:00:00,84.0,
0164FFC378F2ADD5393D3A5FCA01DD72,1,CVX USG/WCCA 21-22 NOV,2019-11-15T00:00:00,38000.0,18000.0,2019-11-21T00:00:00,2019-11-22T16:00:00,72.0,
08910B1D9EAE8335AF11F109F39FA2BA,1,2102,2021-10-13T00:00:00,37000.0,17500.0,2021-10-17T00:00:00,2021-10-18T23:59:00,84.0,
533BB3AA06ABF635FA9D410146E234AB,1,,2023-03-12T00:00:00,37000.0,40000.0,2023-03-13T00:00:00,2023-03-14T23:59:00,0.0,
9337117212BF0856D13F1495296A1E58,1,J GLOB TC/CVC 2,2022-06-29T00:00:00,45000.0,,2022-10-04T00:01:00,2022-10-04T23:59:00,0.0,
9337117212BF0856D13F1495296A1E58,2,J GLOB TC/CVC 2,2022-06-29T00:00:00,40000.0,,2022-10-04T00:00:00,2022-10-04T16:00:00,0.0,
929CAE9FB187B2F4BA2581D6DE179815,1,,2024-02-28T00:00:00,145000.0,60000.0,2024-03-06T00:00:00,2024-03-07T23:59:00,72.0,
ECEAA6601C9BB195F01934DC6B50B5EC,1,,2021-05-31T00:00:00,33000.0,22000.0,2021-06-09T00:01:00,2021-06-10T23:59:00,96.0,
D4C7A16F1EF4C93B5EDD57A9DC57C537,1,,2024-06-07T00:00:00,40000.0,37000.0,2024-07-05T00:00:00,2024-07-15T23:59:00,258.0,
32101180CA6E62E209111553D6760F4A,1,2401,2024-01-25T00:00:00,130000.0,75000.0,2024-02-05T07:00:00,2024-02-05T16:00:00,84.0,
69D8FD979CEC6DD5FA012773C1213A65,1,2308,2023-09-21T00:00:00,130000.0,40000.0,2023-10-11T00:00:00,,84.0,
AA2FF0D4B0823448517195139932670D,1,,2022-10-07T00:00:00,15000.0,56500.0,,,134.0,
AA2FF0D4B0823448517195139932670D,2,,2022-09-28T00:00:00,11500.0,55000.0,,,135.0,
5B6E4BC5F6032F6D94E262330D401F26,1,,2021-11-10T00:00:00,130000.0,30000.0,2021-11-27T08:00:00,2021-11-27T16:00:00,84.0,"Laycan is 26-27 tbn1. AWRP for c/a, please send notice to charterers min 48 hours before entering HRA as per CP clause - if any issues talk to Ellen. Guards split 50/50, max 40k on c/a. "
B4304C969F5A9E15F8717B15021E5519,1,2301,2023-01-12T00:00:00,130000.0,60000.0,2023-01-27T00:01:00,,84.0,
6FEF70E7C5412B39CFE1714EEA109859,1,2203,2022-04-27T00:00:00,140000.0,35000.0,,,72.0,
201DCF65AE8639CCB5E5DD4FEE7E74F0,1,Petrobras TC out,2021-05-10T00:00:00,,,2021-07-02T00:00:00,2021-07-02T16:00:00,,
0DE071B2BC3DCC9614F161473C189334,1,,2024-06-18T00:00:00,,,2024-06-17T21:00:00,2024-06-17T21:00:00,,"Vessel changed tech-manager after previous discharge - minimal offhire time as a part of this

Vessel fixed - delivery is retroactive to 17th June at 1800 London time zone 

Hire Rates;

HIRE :  $35,000 PDPR DAYS 1-50 
             $37,500 PDPR DAYS 51-150
        
IF REDELIVERY SINGAPORE-FUJAIRAH RANGE (APPLICABLE TO THE WHOLE DURATION) 
        $39,000 PDPR DAYS 1-50 
        $41,500 PDPR DAYS 51-150"
306BF06BEA816E915EF7B1284E304FF4,1,CVX USG CBS ,2022-04-01T00:00:00,38000.0,31000.0,2022-04-09T00:00:00,2022-04-10T00:00:00,84.0,
08D8DFBB511F74F3F0E38BE705FDBCFD,1,,2021-09-27T00:00:00,37000.0,17000.0,2021-09-27T00:00:00,2021-09-28T00:00:00,84.0,
CFB5C8F7215CF2F438166C4155255FA2,1,,2022-03-11T00:00:00,37000.0,22000.0,2022-03-21T00:00:00,2022-03-23T00:00:00,84.0,
E3341B82ACC5FF551337F7CD329AFC8C,1,,2022-03-14T00:00:00,130000.0,35000.0,2022-03-28T00:01:00,,84.0,Passage via Cape of Good hope
068CFAD15ACC5EDB8E776AECF1B404FE,1,,2021-10-14T00:00:00,37000.0,17500.0,2021-10-15T00:00:00,2021-10-17T00:00:00,84.0,
638D1CE81406ED55BB9296EF02207798,1,,2024-01-22T00:00:00,35000.0,42500.0,2024-01-26T00:01:00,2024-01-27T23:59:00,84.0,
9424DC82672693E0068DA527A61A7461,1,2302,2023-03-15T00:00:00,130000.0,52500.0,2023-03-28T00:01:00,,84.0,
1E0A7FA4D5EA2B28184F11012BE65B03,1,,2022-07-19T00:00:00,38000.0,34000.0,2022-07-22T00:00:00,2022-07-24T00:00:00,84.0,
8D26FB507A95D4155ECE0D4340290F9E,1,2206,2022-12-16T00:00:00,145000.0,75000.0,2022-12-31T00:00:00,2022-12-31T23:59:00,84.0,
7EDAEC3DEBEE1BF4CA7F3731318E18CE,1,2201,2022-01-24T00:00:00,130000.0,27500.0,2022-02-13T00:01:00,2022-02-13T23:59:00,72.0,
30955938B410B7B43F88FD2E5157AB86,1,CVX CVC#8 USG/LAS MINAS,2021-03-31T00:00:00,38000.0,16667.0,2021-09-16T00:00:00,2021-09-17T16:00:00,84.0,
0361DA15A3A49DB9159C1A24BC27EE24,1,2303,2023-06-05T00:00:00,145000.0,55000.0,2023-06-09T00:00:00,2023-06-10T23:59:00,72.0,
FAA3E4AA666972AF9EE29301454C7017,1,2306,2023-10-25T00:00:00,145000.0,87500.0,2023-11-14T00:00:00,2023-11-15T23:59:00,84.0,
F17566BE6F7EF3257458CB4E9C554BFC,1,2306,2023-08-18T00:00:00,150000.0,47500.0,2023-09-03T00:00:00,2023-09-04T23:59:00,84.0,
C4405B217F01BDB32113B2DC352D5D2A,1,,2024-07-02T00:00:00,37000.0,38000.0,2024-07-06T00:00:00,2024-07-07T00:00:00,72.0,
08DA16F37FF060CD1DC47E350F47C6E7,1,2401,2024-01-04T00:00:00,145000.0,65000.0,2024-01-14T00:00:00,2024-01-15T23:59:00,84.0,
8473C466AD1E0B36F21EBCB5B68C2721,1,2204,2022-08-19T00:00:00,130000.0,45000.0,2022-09-09T00:01:00,,84.0,
7C3FECFBEF0BF02AE57F2E7992EF1B65,1,2301,2023-01-05T00:00:00,140000.0,72500.0,2023-01-17T00:01:00,2023-01-17T12:00:00,84.0,
9853361BEB8D7CC53050036368377F60,1,2403,2024-02-22T00:00:00,130000.0,60000.0,2024-03-04T00:00:00,2024-03-05T00:00:00,84.0,"bunker cancellation in Canary Islands - $19,500"
E8E2BE675FEDA866733BC973C7D349FF,1,ALUMAR#4,2021-11-17T00:00:00,38000.0,19000.0,2022-06-08T00:00:00,2022-06-18T16:00:00,114.0,
E8E2BE675FEDA866733BC973C7D349FF,2,ALUMAR#4,2021-11-17T00:00:00,38000.0,,2022-06-08T00:00:00,2022-06-10T16:00:00,0.0,
E8E2BE675FEDA866733BC973C7D349FF,3,ALUMAR#4,2021-11-17T00:00:00,38000.0,,2021-06-08T00:00:00,2021-06-10T16:00:00,0.0,
A32D72FE477DF8D72BF2DD9742815EA3,1,,2022-07-26T00:00:00,130000.0,55000.0,2022-08-09T00:01:00,2022-08-09T23:59:00,84.0,
E6069041F8104EA22EFD9C19E38035BA,1,,2019-07-03T00:00:00,37000.0,18500.0,2019-07-08T00:00:00,2019-07-09T00:00:00,72.0,
D9239A3E3197DCBC2BA277055F317730,1,,2022-05-25T00:00:00,37000.0,40000.0,2022-06-05T00:00:00,2022-06-07T23:59:00,84.0,
9F5FDBC5ED074CB019EBC9602B5BBA00,1,2308,2023-10-02T00:00:00,130000.0,40000.0,2023-10-19T00:00:00,,84.0,
B711655A0A8FA6E27154207AA7DC1647,1,,2024-05-20T00:00:00,130000.0,50000.0,2024-05-30T00:01:00,2024-05-31T23:59:00,84.0,
204FEBAAEF6F18567BADC74DDD96A7CB,1,01/Jan - COA 6th,2021-01-01T00:00:00,41000.0,19500.0,2021-05-14T00:00:00,2021-06-02T16:00:00,366.0,
2D196AD00914F370808E55CE892ECBAD,1,TRAF USG/CBS 17 APR,2021-04-15T00:00:00,38000.0,18500.0,2021-04-17T00:00:00,2021-04-17T16:00:00,84.0,
3C2DE6BFA713CC94DFCC683042C20644,1,05/ May,2023-05-05T00:00:00,40000.0,40000.0,2023-05-15T00:00:00,2023-05-16T00:00:00,84.0,
3691AC9E099DC8B639551084B3DA41D9,1,10/ Oct,2023-10-19T00:00:00,35000.0,46000.0,2023-10-28T00:00:00,2023-10-29T16:00:00,96.0,
4DDF2B3B6984B48A94B727C1579CF945,1,2203,2022-08-05T00:00:00,130000.0,47500.0,2022-08-18T00:01:00,2022-08-19T23:59:00,84.0,
3E81A322AED803A024960E3FFF62DC15,1,2402,2024-02-10T00:00:00,37000.0,41000.0,2024-02-15T00:01:00,2024-02-15T23:59:00,72.0,
A0E83F9B4E2A8BF5596A5356986AB052,1,2107,2021-11-05T00:00:00,37000.0,18000.0,2021-11-09T00:01:00,2021-11-11T23:59:00,84.0,
8FE1AFBBE9CB5A05F2E1470E11A6E565,1,2307,2023-09-20T00:00:00,145000.0,37500.0,2023-09-29T00:00:00,2023-09-30T23:59:00,84.0,"COMMENCEMENT: 25 SEPT 2023 (0001)
CANCELLING: 30 SEPT 2023 (2358) TBN TO 1 DAY IN CHOPT"
C565302D95536905313DAE6C069AEC98,1,,2022-01-17T00:00:00,37000.0,19500.0,2022-01-24T00:00:00,2022-01-26T00:00:00,72.0,
04FAD0AC5448D11EF57EA70D72EF3E52,1,CVX CVC #6 USG/CBS,2022-05-19T00:00:00,45000.0,21500.0,2022-08-22T00:00:00,2022-08-24T00:00:00,84.0,
ACF288B1270F4CE0F0DE38EBBAFA5BCE,1,2104,2021-07-29T00:00:00,145000.0,24000.0,2021-08-18T00:00:00,2021-08-20T00:00:00,84.0,
24805117A535E6DF180AE220F047CC0F,1,04/ Apr,2021-04-21T00:00:00,40000.0,20500.0,2021-05-12T00:00:00,2021-05-18T16:00:00,110.0,
786BA17AC86297C8807AAA6365344CC3,1,,2021-09-21T00:00:00,20000.0,,2021-10-03T00:00:00,2021-10-06T00:00:00,63.0,
43D02009116C6137359EDF6488A8A15E,1,CVX CVC3#5 USG/LAS M,2021-11-10T00:00:00,38000.0,17917.0,2022-02-02T00:00:00,2022-02-04T00:00:00,84.0,
96D538E36EB88ED8F8385100C71021ED,1,2101,2021-01-14T00:00:00,130000.0,22500.0,2021-01-29T00:01:00,,90.0,
C7831BB6860EF7FDC1635052C652873D,1,,2024-04-03T00:00:00,130000.0,60000.0,2024-04-27T00:01:00,2024-04-28T23:59:00,72.0,
5B39F40C3D3C67493801BDFBFE10A855,1,,2023-06-05T00:00:00,40000.0,29500.0,2023-06-25T00:00:00,2023-07-05T00:00:00,389.0,
AA33943F95946D8D1F1BEAB84AE6AFF9,1,2306,2023-06-06T00:00:00,130000.0,47500.0,2023-06-14T00:01:00,,84.0,
9126FD6B9D11AF4146021DA473A2F441,1,,2021-11-26T00:00:00,40000.0,18500.0,2021-12-12T00:00:00,2021-12-22T23:59:00,378.0,
AEBC36BA6D49A65106727944DA0EA065,1,2303,2023-04-18T00:00:00,130000.0,53500.0,2023-05-04T08:01:00,,84.0,
1F3253E262D4FEE3C081E4080A4F41EC,1,04 / Aug,2024-04-12T00:00:00,35000.0,40000.0,2024-04-19T00:00:00,2024-04-20T16:00:00,84.0,
047B88F05654A63CC073DD403414C15A,1,,2024-02-06T00:00:00,35000.0,65000.0,2024-02-16T00:00:00,2024-02-16T23:59:00,84.0,
760B3B52AAAFEF0EA7079DF99E6B4496,1,,2021-10-18T00:00:00,37000.0,19000.0,2021-10-25T00:00:00,2021-10-27T00:00:00,84.0,
1213E6C12FD0E76CCF7BE8EBD2F2FFC7,1,,2022-01-25T00:00:00,38000.0,18500.0,2022-01-26T00:00:00,2022-01-27T16:00:00,84.0,
407D824497FF39D4AEBC0E3D3441F791,1,2302,2023-02-14T00:00:00,130000.0,55000.0,2023-02-22T00:01:00,2023-02-22T23:59:00,84.0,
9424DC82672693E0A87F5B24D3802AB7,1,Mona 2301,2022-12-22T00:00:00,40000.0,46000.0,2023-03-10T00:00:00,2023-03-20T00:00:00,257.0,
E78F21082139CDC798EB898F452AB5AC,1,,2022-04-15T00:00:00,,,,,,
4B6355915421118A526FC7EC87E87674,1,2405,2024-07-03T00:00:00,,,2024-08-01T00:01:00,2024-08-10T23:59:00,,
E17E36148CE4EEB1A8E4E3559CE4986B,1,,2021-10-22T00:00:00,140000.0,32000.0,2021-11-03T00:01:00,2021-11-03T23:59:00,84.0,Pay attention to the turkish straits clause: any delay above 48 hours plus extraordinary expenses to be for c/a. Cost for remeasurement and back to original dwt for c/a. Min Flat Rate Augusta.
85BE36902F793700251791820A4FDC88,1,,2019-08-02T00:00:00,,,,,,
050002E2B49B48DFBEC833BDE037CE30,1,,2022-07-08T00:00:00,37000.0,36000.0,2022-07-15T00:00:00,2022-07-17T00:00:00,84.0,
6764746342633B34B53DEE0CCC95BE9F,1,2301,2023-05-19T00:00:00,80000.0,,2023-05-25T00:01:00,,84.0,
8125EAB23DAB3193852F854B8F0EB1CB,1,11/ Nov COA - 5th,2021-11-25T00:00:00,40000.0,20500.0,2023-01-05T00:00:00,2023-01-09T00:00:00,125.0,
BEAEF4B56052E35E11DF9B0B6BBC61D2,1,Dallas Ex Progress,2021-09-17T00:00:00,,,2023-09-05T00:00:00,2023-09-05T16:00:00,,
CDFDFD514C0D8D3C5D16B564BF18E4DA,1,2401,2024-01-17T00:00:00,,,2024-01-17T00:00:00,2024-01-28T00:00:00,,
52A30F86443D951AC67112393AB2B748,1,2307,2023-08-17T00:00:00,145000.0,40000.0,2023-08-30T00:00:00,2023-08-31T23:59:00,84.0,
C9979AA474D9FB06D70C0B5481CABF27,1,,2021-12-07T00:00:00,40000.0,17000.0,,,84.0,
25D3D5129610A0D7B90DB65400D105C2,1,24CVC#2 voy 1,2024-04-01T00:00:00,38000.0,56400.0,2024-04-01T00:00:00,2024-04-03T16:00:00,84.0,
88391DDD39888755EB20D3A2FD040E06,1,,2020-02-17T00:00:00,35000.0,,,,84.0,
14D084DCF290BDDC1FB2A8C0C8DAB67D,1,,2023-08-30T00:00:00,37000.0,45000.0,2023-09-02T00:01:00,2023-09-04T23:59:00,72.0,
934BFC527A1D7357AFD56DAFF2A0033D,1,,2021-01-11T00:00:00,48000.0,20000.0,2021-01-26T00:00:00,2021-01-28T00:00:00,84.0,
49B4E994B8EBE4C909475224817B2586,1,,2023-05-24T00:00:00,35000.0,38000.0,2023-05-29T00:01:00,2023-05-30T23:59:00,84.0,
6FDCBDCE1A2CD19F291935D358355B0B,1,2022,2022-03-31T00:00:00,130000.0,37500.0,2022-04-15T00:00:00,2022-04-15T00:00:00,84.0,
6F74113EEB33919698D37FCA86F12DED,1,2402,2024-03-15T00:00:00,130000.0,55000.0,2024-04-01T06:00:00,,84.0,
EA45A4F11172E454899E8D6760EDA0DB,1,2407,2024-04-05T00:00:00,40000.0,40500.0,2024-08-10T00:01:00,2024-08-20T16:00:00,232.0,
D8B20CE7C647A1588B768454EDCE9057,1,08/ Aug,2021-08-06T00:00:00,,,2021-08-10T00:00:00,2021-08-10T16:00:00,0.0,
15CF23E61F6E581E94890E235AC69089,1,,2023-09-22T00:00:00,40000.0,30000.0,2023-10-01T00:00:00,2023-10-05T16:00:00,120.0,
9560BFDF2BC6DDA9A57C579928D4086C,1,,2021-03-17T00:00:00,130000.0,31000.0,2021-04-03T00:01:00,2021-04-04T23:59:00,72.0,
1A2B1DC16E37189A660F31EBC6108444,1,CVX CVC#6 USG/LAS MINAS,2021-03-31T00:00:00,38000.0,17722.0,2021-08-14T00:00:00,2021-08-16T16:00:00,84.0,
64E3DF436FA0DEB2D578CE7C1668036C,1,,2020-05-14T00:00:00,40000.0,23500.0,2020-06-07T00:00:00,2020-06-17T00:00:00,364.0,
D4575B04081E7979D9554B856374573F,1,,2024-08-12T00:00:00,35000.0,28500.0,2024-08-14T00:01:00,2024-08-15T23:59:00,84.0,
014B69F7CD903501B0A9427F7716EC8B,1,01/ Jan,2021-01-05T00:00:00,32000.0,16000.0,2021-01-14T00:00:00,2021-01-19T16:00:00,453.0,
6B147C0172EB1E6DBC29BAE2247643A8,1,,2022-08-31T00:00:00,35000.0,48000.0,2022-09-03T00:01:00,2022-09-03T23:59:00,84.0,
CDFDFD514C0D8D3C6BC33B4A3F8DDBCC,1,2402,2024-01-12T00:00:00,37000.0,27000.0,2024-01-13T00:01:00,2024-01-15T23:59:00,84.0,
79598DC988DC2962DB48188B95239F9A,1,,2022-08-16T00:00:00,,,2022-09-05T00:01:00,2022-09-15T23:59:00,,
EDE9FF129D9492A08E1A6A6E3E598098,1,,2024-04-29T00:00:00,38000.0,32000.0,2024-05-01T00:00:00,2024-05-03T16:00:00,96.0,
EDE9FF129D9492A08E1A6A6E3E598098,2,,2024-04-29T00:00:00,38000.0,,,,0.0,
EDE9FF129D9492A08E1A6A6E3E598098,3,,2024-04-29T00:00:00,38000.0,,,,0.0,
165C8339168CEE2A48D048B475DC28DB,1,2109,2021-11-18T00:00:00,50000.0,26000.0,2021-11-29T00:00:00,2021-12-03T16:00:00,84.0,
21F257ACFC9D4DE54A748CD83DEDC612,1,2106,2021-10-20T00:00:00,130000.0,26500.0,2021-11-03T00:00:00,,72.0,
678B5B12F9B655BE49A6C8B7DE11D408,1,2404,2024-02-21T00:00:00,37000.0,42000.0,2024-02-28T00:01:00,2024-02-29T23:59:00,84.0,
CC7802A637D2E8E64B166F4708436EB9,1,CVC#2 Q1 Voy 3,2024-06-14T00:00:00,3800.0,34200.0,2024-06-16T00:00:00,2024-06-18T16:00:00,84.0,
8F967560E5047FCEBE21EF283FB25CB4,1,,2022-12-23T00:00:00,37000.0,45000.0,2023-01-02T00:00:00,2023-01-03T23:59:00,84.0,
A84DD782318302C19288BAF373A02D04,1,MSC 55 day TC,2023-11-22T00:00:00,,,2023-11-28T00:00:00,2023-12-01T16:00:00,,"Delivery St. Theodore
Redelivery Rota (intention)
Duration 55 days
laycan extended 28NOV-01DEC
Owner Crowley Stena Marine Solutions LLC
71K/DAY hire
Ballast bonus $889,954
Redelivery Bonus $170,000
BB hire 15900 entered as OPEX 'should be' covered by MARAD stipend
'Stena' Pnl 50/50 split approx for estimating purpose"
199FADC7EAAEC53DF9E691562818222A,1,Traf USG/Trini 16th,2023-11-09T00:00:00,38000.0,46000.0,2023-11-16T00:00:00,2023-11-16T16:00:00,84.0,
2F308689E9E60A6C499FF911725E63FE,1,10/ Oct,2023-10-04T00:00:00,35000.0,38500.0,2023-10-14T00:00:00,2023-10-16T16:00:00,84.0,
2D196AD00914F3704CF74336ABE7FE7B,1,JGE USG/Braz 24-26 Apr,2021-04-19T00:00:00,38000.0,18000.0,2021-04-24T00:00:00,2021-04-26T16:00:00,84.0,
2D196AD00914F3704CF74336ABE7FE7B,2,JGE USG/Braz 24-26 Apr,2021-04-19T00:00:00,38000.0,,2021-04-24T00:00:00,2021-04-26T16:00:00,0.0,
2D196AD00914F3704CF74336ABE7FE7B,3,JGE USG/Braz 24-26 Apr,2021-04-19T00:00:00,30000.0,,2021-04-24T00:00:00,2021-04-26T16:00:00,0.0,
7DE479BEF902F8482CAC8DA2D56FBD0B,1,02/ Feb,2024-02-07T00:00:00,40000.0,63000.0,2024-03-01T00:00:00,2024-03-03T16:00:00,110.0,
AE8BAB4810D06966E69B778C102D03CC,1,2206,2022-10-27T00:00:00,145000.0,100000.0,2022-11-30T00:00:00,2022-12-01T00:00:00,84.0,"Generated as if 10 days of sts prior - in which case 100k freight discount - if 11 days - then 150,000 discount "
70B36BEFDF491F92A9442236BF10BC83,1,22/ Oct,2021-10-22T00:00:00,,,2021-11-08T00:00:00,2021-11-14T23:59:00,,
F11713AA423682A30FFE1AB5F378812D,1,,2024-05-24T00:00:00,38000.0,34000.0,2024-05-25T00:00:00,2024-05-27T16:00:00,84.0,
94DF670F136698DBF1A6D9341E2CB775,1,CVX CVC3#9 USG/LAS M,2021-11-10T00:00:00,38000.0,31278.0,2022-04-08T00:00:00,2022-04-08T16:00:00,84.0,
952AEB3FE07BF099297CA7FA65C7B2DC,1,2107,2021-12-02T00:00:00,135000.0,22500.0,2021-12-18T00:01:00,2021-01-18T23:59:00,72.0,
FE1DDECC4B403B0CD6BED77E9EEBF8E0,1,01/ Jan - COA 4th,2021-01-01T00:00:00,41000.0,19500.0,2021-04-14T00:00:00,2021-05-03T16:00:00,362.0,
1CB88B94F5E6E2F412AE66D9F351A140,1,2307,2023-08-07T00:00:00,130000.0,43500.0,2023-08-22T00:00:00,,84.0,
292DA1DF2A4552BC6DDF2FCF62517F36,1,01/Jan - COA 3rd,2021-01-01T00:00:00,41000.0,19500.0,2021-03-15T00:00:00,2021-04-01T16:00:00,370.0,
63EDDD459C2B17D9A4A051F0FF051BE4,1,JGE USG/Braz 5,2021-06-21T00:00:00,45000.0,20500.0,2022-05-03T00:00:00,2022-05-08T23:59:00,132.0,
63EDDD459C2B17D9A4A051F0FF051BE4,2,JGE USG/Braz 5,2021-06-21T00:00:00,45000.0,,2022-05-03T00:00:00,2022-05-08T16:00:00,0.0,
63EDDD459C2B17D9A4A051F0FF051BE4,3,JGE USG/Braz 5,2021-06-21T00:00:00,45000.0,,2022-05-03T00:00:00,2022-05-08T16:00:00,0.0,
5BC2370DF9E14BB3D00F6145F4BB91E1,1,09/ Sep,2021-09-17T00:00:00,35000.0,16000.0,2021-09-19T00:00:00,,84.0,
2930EBDE7C523FE753186950DBF6153D,1,,2022-05-10T00:00:00,33000.0,24750.0,2022-06-01T00:00:00,2022-06-10T16:00:00,220.0,
B43197F6B14945B709A166E8D30773A1,1,01/ Jan - COA 01ST,2022-01-01T00:00:00,43500.0,19500.0,2022-02-01T00:00:00,2022-02-20T16:00:00,368.0,
F71C5FC6DA6E5BE59FF76B2F9DAD014B,1,08 / August,2022-08-12T00:00:00,35000.0,38000.0,2022-08-16T00:01:00,2022-08-17T23:59:00,84.0,"Singapore discharge-reload as interim, hence 2d dem and 10k bunker allocated. 10k in Spore for de-slopping. Redelivery China range, hence point of redelivery as close as possible in China territorial waters."
38BBA82F4F6C63F96E3E87E850C969BD,1,06/ Jun,2021-06-07T00:00:00,,,2021-06-10T00:00:00,2021-06-15T16:00:00,0.0,
C7F475BA38CBFE786AD92AFBDEABBEEE,1,2210,2022-12-22T00:00:00,135000.0,60000.0,2023-01-01T00:01:00,2023-01-01T23:59:00,84.0,
4C2EBBD0DC671918BE8FFC10A76FD880,1,2207,2022-12-02T00:00:00,37000.0,55000.0,2022-12-11T00:01:00,2022-12-12T16:00:00,84.0,
9CBE22A22B89A9E05C52172FD75ACB92,1,,2021-08-20T00:00:00,130000.0,22500.0,2021-09-05T00:01:00,2021-09-05T14:59:00,84.0,Laycan is 3-5 tbn1. Guards in waf split 50/50 max usd 40k per port on c/a. AWRP in waf for c/a. 
F485454F0501A6150A27F4B32583BD49,1,,2022-05-26T00:00:00,,,,,,
2132DA1379812F176E3356906BC4897F,1,,2021-12-19T00:00:00,,,2021-12-19T11:42:00,,,Keep eyes on redel notices 5/7 days approximate 3/2/1 days firm. Hire and bunker payable upon redelivery.
8167011C569E487B33B6153AA511B9E9,1,CVC#3 Q2 Voy 5,2023-10-19T00:00:00,38000.0,30080.0,2023-10-25T00:00:00,2023-10-27T16:00:00,84.0,
630C24B79866A3AFCF420CC0EFAAD02E,1,,2022-11-30T00:00:00,,,2022-12-15T00:00:00,2022-12-22T00:00:00,,
111EEC6573644F776080195EC7C0DD1B,1,2204,2022-09-06T00:00:00,145000.0,47500.0,2022-09-17T00:00:00,2022-09-18T23:59:00,84.0,
62DB21A0AFDDC171643AC9DD27F5AFAD,1,,2023-03-15T00:00:00,130000.0,55000.0,2023-04-03T00:01:00,,84.0,
25ABDFECAE7BC46171817D8E8900776F,1,2201,2022-06-23T00:00:00,130000.0,35500.0,2022-07-05T12:01:00,,72.0,
F8E5FA1600AB7A07993F56DBBABCCCB2,1,CVX CVC3#3 USG/LAS MINAS,2021-11-10T00:00:00,38000.0,19417.0,2022-01-05T00:00:00,2022-01-07T16:00:00,84.0,
