vessel_id,profile_name,passage_type,speed,ifo,mgo,rpm,is_default
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Ballast,13.5,42.6,0.0,0,False
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Ballast,14.0,47.1,0.0,0,False
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Ballast,14.5,52.0,0.0,0,False
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Ballast,15.0,57.2,0.0,0,False
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Laden,12.0,44.3,0.0,0,False
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Laden,12.5,49.6,0.0,0,False
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Laden,13.0,55.4,0.0,0,True
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Laden,13.5,61.6,0.0,0,False
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Laden,14.0,68.3,0.0,0,False
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Laden,14.5,75.6,0.0,0,False
AC199BA31B05BA1663A01F7AEDE7C68A,Default,Laden,15.0,83.3,0.0,0,False
0D52F7F4D1F8980C7F232E9A5044A004,Default,Ballast,12.0,24.5,0.0,0,False
0D52F7F4D1F8980C7F232E9A5044A004,Default,Ballast,12.5,25.0,0.0,0,False
0D52F7F4D1F8980C7F232E9A5044A004,Default,Ballast,13.0,26.0,0.0,0,True
0D52F7F4D1F8980C7F232E9A5044A004,Default,Ballast,13.5,28.0,0.0,0,False
0D52F7F4D1F8980C7F232E9A5044A004,Default,Laden,12.0,26.0,0.0,0,False
0D52F7F4D1F8980C7F232E9A5044A004,Default,Laden,12.5,27.0,0.0,0,False
0D52F7F4D1F8980C7F232E9A5044A004,Default,Laden,13.0,28.0,0.0,0,True
0D52F7F4D1F8980C7F232E9A5044A004,Default,Laden,13.5,30.0,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Ballast,11.0,12.8,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Ballast,12.0,14.8,0.0,0,True
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Ballast,13.0,17.4,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Ballast,13.5,22.9,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Ballast,14.0,21.2,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Ballast,14.5,27.4,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Laden,0.0,0.0,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Laden,11.0,15.9,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Laden,12.0,18.3,0.0,0,True
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Laden,12.5,22.5,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Laden,13.0,22.0,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Laden,13.5,28.0,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Laden,14.0,27.0,0.0,0,False
7EDD42B0FE173AA702DF40F2F3E9F2C0,Default,Laden,14.5,31.8,0.0,0,False
54A73138C232936ADE47209535C7AF17,Default,Ballast,13.0,20.0,0.0,0,True
54A73138C232936ADE47209535C7AF17,Default,Ballast,14.0,24.4,0.0,0,False
54A73138C232936ADE47209535C7AF17,Default,Laden,13.0,22.3,0.0,0,True
54A73138C232936ADE47209535C7AF17,Default,Laden,14.0,27.6,0.0,0,False
EE2E053358FA4ED7542CE78D8CBAF4BF,Default,Ballast,13.0,19.4,0.0,0,True
EE2E053358FA4ED7542CE78D8CBAF4BF,Default,Ballast,14.0,24.1,0.0,0,False
EE2E053358FA4ED7542CE78D8CBAF4BF,Default,Laden,12.5,20.8,0.0,0,False
EE2E053358FA4ED7542CE78D8CBAF4BF,Default,Laden,13.0,22.9,0.0,0,True
EE2E053358FA4ED7542CE78D8CBAF4BF,Default,Laden,14.0,27.6,0.0,0,False
A9ACC5A8A6682B63275F3FA094D3E9E7,Default,Ballast,13.0,0.0,0.0,0,True
A9ACC5A8A6682B63275F3FA094D3E9E7,Default,Laden,13.0,0.0,0.0,0,True
7E992C8A311693D451062DE6723DE086,Custom,Ballast,18.0,0.0,0.0,0,True
7E992C8A311693D451062DE6723DE086,Custom,Laden,18.0,0.0,0.0,0,True
7E992C8A311693D451062DE6723DE086,Default,Ballast,14.0,92.0,0.0,0,False
7E992C8A311693D451062DE6723DE086,Default,Ballast,16.5,119.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Ballast,17.0,123.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Ballast,17.5,127.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Ballast,18.0,132.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Ballast,18.5,136.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Ballast,19.0,144.0,0.8,0,True
7E992C8A311693D451062DE6723DE086,Default,Ballast,19.5,148.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Laden,16.0,0.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Laden,16.5,0.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Laden,17.0,0.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Laden,17.5,0.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Laden,18.0,0.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Laden,18.5,0.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Laden,19.0,0.0,0.8,0,False
7E992C8A311693D451062DE6723DE086,Default,Laden,19.5,0.0,0.8,0,True
81B040262012583C838B2BD67129EEC6,Default,Ballast,12.5,27.0,0.0,0,False
81B040262012583C838B2BD67129EEC6,Default,Ballast,13.0,28.0,0.0,0,True
81B040262012583C838B2BD67129EEC6,Default,Laden,12.5,29.0,0.0,0,False
81B040262012583C838B2BD67129EEC6,Default,Laden,13.0,31.0,0.0,0,True
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,10.0,12.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,10.5,13.6,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,11.0,14.9,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,11.5,16.1,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,12.0,17.4,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,12.5,18.6,0.0,0,True
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,13.0,20.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,13.5,21.8,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,14.0,23.8,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,14.5,25.9,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,15.0,28.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,10.0,13.5,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,10.5,14.9,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,11.0,16.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,11.5,17.7,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,12.0,19.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,12.5,21.0,0.0,0,True
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,13.0,22.4,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,13.5,24.5,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,14.0,26.6,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,14.5,28.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,15.0,31.3,0.0,0,False
94EE4ADE6250025451457924C3A4FE93,Default,Ballast,12.0,15.8,0.0,0,False
94EE4ADE6250025451457924C3A4FE93,Default,Ballast,12.5,17.2,0.0,0,False
94EE4ADE6250025451457924C3A4FE93,Default,Ballast,13.0,19.1,0.0,0,True
94EE4ADE6250025451457924C3A4FE93,Default,Ballast,13.5,21.0,0.0,0,False
94EE4ADE6250025451457924C3A4FE93,Default,Ballast,14.0,23.4,0.0,0,False
94EE4ADE6250025451457924C3A4FE93,Default,Laden,12.0,18.75,0.0,0,False
94EE4ADE6250025451457924C3A4FE93,Default,Laden,12.5,20.25,0.0,0,False
94EE4ADE6250025451457924C3A4FE93,Default,Laden,13.0,22.5,0.0,0,True
94EE4ADE6250025451457924C3A4FE93,Default,Laden,13.5,25.5,0.0,0,False
94EE4ADE6250025451457924C3A4FE93,Default,Laden,14.0,28.5,0.0,0,False
1EE79FFCDAFEB509DE2354DAB79226C8,Default,Ballast,12.0,17.9,0.0,0,False
1EE79FFCDAFEB509DE2354DAB79226C8,Default,Ballast,12.5,19.1,0.0,0,False
1EE79FFCDAFEB509DE2354DAB79226C8,Default,Ballast,13.0,20.5,0.0,0,True
1EE79FFCDAFEB509DE2354DAB79226C8,Default,Laden,12.0,20.5,0.0,0,False
1EE79FFCDAFEB509DE2354DAB79226C8,Default,Laden,12.5,22.0,0.0,0,False
1EE79FFCDAFEB509DE2354DAB79226C8,Default,Laden,13.0,23.5,0.0,0,True
ECEAA6601C9BB195DD392263D76EABA4,Default,Ballast,12.0,17.5,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Ballast,12.5,18.5,0.0,0,True
ECEAA6601C9BB195DD392263D76EABA4,Default,Ballast,13.0,21.5,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Ballast,13.5,22.0,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Ballast,14.0,24.5,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Ballast,14.5,26.0,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Ballast,15.0,29.0,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Laden,12.0,20.0,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Laden,12.5,22.5,0.0,0,True
ECEAA6601C9BB195DD392263D76EABA4,Default,Laden,13.0,24.2,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Laden,13.5,26.0,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Laden,14.0,29.55,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Laden,14.5,30.5,0.0,0,False
ECEAA6601C9BB195DD392263D76EABA4,Default,Laden,15.0,33.5,0.0,0,False
E2BDD92EE7E8C6D75386141881A16BCC,Default,Ballast,12.5,18.8,0.0,0,False
E2BDD92EE7E8C6D75386141881A16BCC,Default,Ballast,12.9,20.8,0.0,0,True
E2BDD92EE7E8C6D75386141881A16BCC,Default,Ballast,14.2,26.5,0.0,0,False
E2BDD92EE7E8C6D75386141881A16BCC,Default,Laden,11.5,18.8,0.0,0,False
E2BDD92EE7E8C6D75386141881A16BCC,Default,Laden,12.0,20.7,0.0,0,True
E2BDD92EE7E8C6D75386141881A16BCC,Default,Laden,13.5,26.5,0.0,0,False
D7142220216449E9EED3B28C7FFC6918,Default,Ballast,12.0,18.5,0.0,0,False
D7142220216449E9EED3B28C7FFC6918,Default,Ballast,12.5,20.5,0.0,0,False
D7142220216449E9EED3B28C7FFC6918,Default,Ballast,13.0,22.5,0.0,0,True
D7142220216449E9EED3B28C7FFC6918,Default,Laden,12.0,21.0,0.0,0,False
D7142220216449E9EED3B28C7FFC6918,Default,Laden,12.5,23.0,0.0,0,False
D7142220216449E9EED3B28C7FFC6918,Default,Laden,13.0,25.0,0.0,0,True
D6B27BFD58172BCB8DFB8712BDEC1D90,Default,Ballast,12.0,21.3,0.0,0,False
D6B27BFD58172BCB8DFB8712BDEC1D90,Default,Ballast,12.5,23.6,0.0,0,True
D6B27BFD58172BCB8DFB8712BDEC1D90,Default,Ballast,13.0,26.1,0.0,0,False
D6B27BFD58172BCB8DFB8712BDEC1D90,Default,Ballast,13.5,28.8,0.0,0,False
D6B27BFD58172BCB8DFB8712BDEC1D90,Default,Ballast,14.0,31.8,0.0,0,False
D6B27BFD58172BCB8DFB8712BDEC1D90,Default,Laden,12.0,26.6,0.0,0,False
D6B27BFD58172BCB8DFB8712BDEC1D90,Default,Laden,12.5,29.6,0.0,0,True
D6B27BFD58172BCB8DFB8712BDEC1D90,Default,Laden,13.0,32.9,0.0,0,False
D6B27BFD58172BCB8DFB8712BDEC1D90,Default,Laden,13.5,36.4,0.0,0,False
D6B27BFD58172BCB8DFB8712BDEC1D90,Default,Laden,14.0,40.2,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Custom,Ballast,1.0,0.0,0.0,0,True
1B7B6B04EA2EBEECAE2F662A92648808,Custom,Laden,1.0,0.0,0.0,0,True
1B7B6B04EA2EBEECAE2F662A92648808,Default,Ballast,12.0,16.3,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Default,Ballast,12.5,18.1,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Default,Ballast,13.0,19.8,0.0,0,True
1B7B6B04EA2EBEECAE2F662A92648808,Default,Ballast,13.5,22.2,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Default,Ballast,14.0,24.6,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Default,Ballast,14.5,27.5,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Default,Ballast,15.0,29.9,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Default,Laden,12.0,20.1,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Default,Laden,12.5,22.2,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Default,Laden,13.0,24.5,0.0,0,True
1B7B6B04EA2EBEECAE2F662A92648808,Default,Laden,13.5,27.0,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Default,Laden,14.0,29.4,0.0,0,False
1B7B6B04EA2EBEECAE2F662A92648808,Default,Laden,14.5,33.5,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,10.0,12.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,10.5,13.6,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,11.0,14.9,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,11.5,16.1,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,12.0,17.4,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,12.5,18.6,0.0,0,True
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,13.0,20.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,13.5,21.8,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,14.0,23.8,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,14.5,25.9,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Ballast,15.0,28.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,10.0,13.5,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,10.5,14.9,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,11.0,16.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,11.5,17.7,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,12.0,19.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,12.5,21.0,0.0,0,True
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,13.0,22.4,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,13.5,24.5,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,14.0,26.6,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,14.5,28.3,0.0,0,False
FB359BAA51A3151BA9DD36142F31EA37,Default,Laden,15.0,31.3,0.0,0,False
D507929F4387A14215D9CF8C438E538C,Default,Ballast,12.5,16.5,0.0,0,True
D507929F4387A14215D9CF8C438E538C,Default,Ballast,13.0,18.2,0.0,0,False
D507929F4387A14215D9CF8C438E538C,Default,Ballast,13.5,20.1,0.0,0,False
D507929F4387A14215D9CF8C438E538C,Default,Ballast,14.5,25.2,0.0,0,False
D507929F4387A14215D9CF8C438E538C,Default,Laden,12.5,17.7,0.0,0,False
D507929F4387A14215D9CF8C438E538C,Default,Laden,13.0,19.3,0.0,0,True
D507929F4387A14215D9CF8C438E538C,Default,Laden,13.5,21.1,0.0,0,False
D507929F4387A14215D9CF8C438E538C,Default,Laden,14.5,26.0,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Ballast,12.0,23.6,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Ballast,12.5,26.2,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Ballast,13.0,29.1,0.0,0,True
79C6E5401AABD69ECE663DB439C951F5,Default,Ballast,13.5,32.2,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Ballast,14.0,35.5,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Ballast,14.5,39.1,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Ballast,15.0,42.9,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Laden,12.0,30.6,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Laden,12.5,34.1,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Laden,13.0,38.0,0.0,0,True
79C6E5401AABD69ECE663DB439C951F5,Default,Laden,13.5,42.1,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Laden,14.0,46.6,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Laden,14.5,51.4,0.0,0,False
79C6E5401AABD69ECE663DB439C951F5,Default,Laden,15.0,56.5,0.0,0,False
4C1F84CB89772676D69B62CA0DC6869C,Default,Ballast,12.0,31.3,0.0,0,False
4C1F84CB89772676D69B62CA0DC6869C,Default,Ballast,12.5,34.7,0.0,0,True
4C1F84CB89772676D69B62CA0DC6869C,Default,Ballast,13.0,38.3,0.0,0,False
4C1F84CB89772676D69B62CA0DC6869C,Default,Ballast,13.5,43.2,0.0,0,False
4C1F84CB89772676D69B62CA0DC6869C,Default,Ballast,14.0,46.5,0.0,0,False
4C1F84CB89772676D69B62CA0DC6869C,Default,Laden,12.0,40.8,0.0,0,False
4C1F84CB89772676D69B62CA0DC6869C,Default,Laden,12.5,45.5,0.0,0,True
4C1F84CB89772676D69B62CA0DC6869C,Default,Laden,13.0,50.4,0.0,0,False
4C1F84CB89772676D69B62CA0DC6869C,Default,Laden,13.5,55.8,0.0,0,False
4C1F84CB89772676D69B62CA0DC6869C,Default,Laden,14.0,61.6,0.0,0,False
B4685720D8E035C727EB3A20C750332E,Default,Ballast,12.0,30.5,0.0,0,False
B4685720D8E035C727EB3A20C750332E,Default,Ballast,12.5,33.9,0.0,0,False
B4685720D8E035C727EB3A20C750332E,Default,Ballast,13.0,37.6,0.0,0,True
B4685720D8E035C727EB3A20C750332E,Default,Ballast,13.5,41.5,0.0,0,False
B4685720D8E035C727EB3A20C750332E,Default,Ballast,14.0,45.8,0.0,0,False
B4685720D8E035C727EB3A20C750332E,Default,Ballast,14.5,50.3,0.0,0,False
B4685720D8E035C727EB3A20C750332E,Default,Laden,12.0,34.9,0.0,0,False
B4685720D8E035C727EB3A20C750332E,Default,Laden,12.5,38.8,0.0,0,False
B4685720D8E035C727EB3A20C750332E,Default,Laden,13.0,43.1,0.0,0,True
B4685720D8E035C727EB3A20C750332E,Default,Laden,13.5,47.7,0.0,0,False
B4685720D8E035C727EB3A20C750332E,Default,Laden,14.0,52.7,0.0,0,False
B4685720D8E035C727EB3A20C750332E,Default,Laden,14.5,58.0,0.0,0,False
46D9916D228AB779E22FD089E6A7F2A6,Default,Ballast,12.0,14.3,0.0,0,False
46D9916D228AB779E22FD089E6A7F2A6,Default,Ballast,13.0,17.48,0.0,0,True
46D9916D228AB779E22FD089E6A7F2A6,Default,Ballast,13.5,19.58,0.0,0,False
46D9916D228AB779E22FD089E6A7F2A6,Default,Laden,13.0,22.08,0.0,0,True
46D9916D228AB779E22FD089E6A7F2A6,Default,Laden,13.5,24.78,0.0,0,False
B6614CCE3D63007B002D734122FA8E36,Default,Ballast,12.0,14.5,0.0,0,False
B6614CCE3D63007B002D734122FA8E36,Default,Ballast,13.0,17.0,0.0,0,True
B6614CCE3D63007B002D734122FA8E36,Default,Ballast,14.0,21.5,0.0,0,False
B6614CCE3D63007B002D734122FA8E36,Default,Laden,12.0,19.5,0.0,0,False
B6614CCE3D63007B002D734122FA8E36,Default,Laden,13.0,22.0,0.0,0,True
B6614CCE3D63007B002D734122FA8E36,Default,Laden,14.0,26.7,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Ballast,11.5,15.2,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Ballast,12.0,15.7,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Ballast,12.5,16.7,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Ballast,13.0,17.7,0.0,0,True
0E65343A82514C88D5542507A9EA6775,Default,Ballast,13.5,19.2,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Ballast,14.0,21.2,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Ballast,14.5,22.7,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Laden,11.5,16.7,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Laden,12.0,17.7,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Laden,12.5,20.2,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Laden,13.0,21.2,0.0,0,True
0E65343A82514C88D5542507A9EA6775,Default,Laden,13.5,22.2,0.0,0,False
0E65343A82514C88D5542507A9EA6775,Default,Laden,14.0,24.2,0.0,0,False
BDB4814CFED1CD3F8AE2A41A6A974D39,Default,Ballast,12.0,17.4,0.0,0,False
BDB4814CFED1CD3F8AE2A41A6A974D39,Default,Ballast,12.5,18.6,0.0,0,False
BDB4814CFED1CD3F8AE2A41A6A974D39,Default,Ballast,13.0,19.9,0.0,0,True
BDB4814CFED1CD3F8AE2A41A6A974D39,Default,Ballast,13.5,21.3,0.0,0,False
BDB4814CFED1CD3F8AE2A41A6A974D39,Default,Laden,12.0,19.0,0.0,0,False
BDB4814CFED1CD3F8AE2A41A6A974D39,Default,Laden,12.5,20.4,0.0,0,False
BDB4814CFED1CD3F8AE2A41A6A974D39,Default,Laden,13.0,21.8,0.0,0,True
BDB4814CFED1CD3F8AE2A41A6A974D39,Default,Laden,13.5,23.3,0.0,0,False
F25578268AE09CC62BF210B7D75F4C0E,Default,Ballast,12.0,18.4,0.0,0,False
F25578268AE09CC62BF210B7D75F4C0E,Default,Ballast,12.5,19.6,0.0,0,False
F25578268AE09CC62BF210B7D75F4C0E,Default,Ballast,13.0,21.0,0.0,0,True
F25578268AE09CC62BF210B7D75F4C0E,Default,Ballast,13.5,22.3,0.0,0,False
F25578268AE09CC62BF210B7D75F4C0E,Default,Laden,12.0,22.2,0.0,0,False
F25578268AE09CC62BF210B7D75F4C0E,Default,Laden,12.5,23.8,0.0,0,False
F25578268AE09CC62BF210B7D75F4C0E,Default,Laden,13.0,25.5,0.0,0,True
F25578268AE09CC62BF210B7D75F4C0E,Default,Laden,13.5,27.2,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Ballast,12.0,28.8,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Ballast,12.5,32.1,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Ballast,13.0,35.6,0.0,0,True
7D170B2516F15464B43B76915059DE41,Default,Ballast,13.5,39.4,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Ballast,14.0,43.5,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Ballast,14.5,47.9,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Ballast,15.0,52.7,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Laden,12.0,36.2,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Laden,12.5,40.4,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Laden,13.0,44.9,0.0,0,True
7D170B2516F15464B43B76915059DE41,Default,Laden,13.5,49.9,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Laden,14.0,55.2,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Laden,14.5,60.9,0.0,0,False
7D170B2516F15464B43B76915059DE41,Default,Laden,15.0,67.0,0.0,0,False
630EBC2029AA2497E50752A749D84D58,Default,Ballast,12.0,24.5,0.0,0,False
630EBC2029AA2497E50752A749D84D58,Default,Ballast,12.5,27.5,0.0,0,False
630EBC2029AA2497E50752A749D84D58,Default,Ballast,13.0,27.0,0.0,0,True
630EBC2029AA2497E50752A749D84D58,Default,Ballast,13.5,33.0,0.0,0,False
630EBC2029AA2497E50752A749D84D58,Default,Ballast,14.0,36.5,0.0,0,False
630EBC2029AA2497E50752A749D84D58,Default,Ballast,14.5,37.7,0.0,0,False
630EBC2029AA2497E50752A749D84D58,Default,Laden,12.0,25.5,0.0,0,False
630EBC2029AA2497E50752A749D84D58,Default,Laden,12.5,28.5,0.0,0,False
630EBC2029AA2497E50752A749D84D58,Default,Laden,13.0,28.5,0.0,0,True
630EBC2029AA2497E50752A749D84D58,Default,Laden,13.5,34.0,0.0,0,False
630EBC2029AA2497E50752A749D84D58,Default,Laden,14.0,37.5,0.0,0,False
630EBC2029AA2497E50752A749D84D58,Default,Laden,14.5,40.1,0.0,0,False
3D2440DD8AF0499B880E125DF08DB664,Default,Ballast,13.0,18.2,0.0,0,True
3D2440DD8AF0499B880E125DF08DB664,Default,Laden,13.0,20.5,0.0,0,True
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Ballast,12.0,30.3,0.0,0,False
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Ballast,12.5,33.7,0.0,0,False
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Ballast,13.0,37.4,0.0,0,True
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Ballast,13.5,41.5,0.0,0,False
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Ballast,14.0,45.8,0.0,0,False
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Ballast,14.5,50.4,0.0,0,False
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Ballast,15.0,55.4,0.0,0,False
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Laden,12.0,38.2,0.0,0,False
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Laden,12.5,42.6,0.0,0,False
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Laden,13.0,47.5,0.0,0,True
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Laden,13.5,52.7,0.0,0,False
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Laden,14.0,58.3,0.0,0,False
C57DA351AAA3CF0E6B08A4CC2A51B663,Default,Laden,14.5,64.3,0.0,0,False
