voyage_id,fixture_display_order,name,quantity,flat_rate,total,remark,is_commission
9691D5F94D8C9E5B5C30EFCEA19A8AA5,1,Rebill:Charterer’s Expense,,21080.0,21080.0,,False
9691D5F94D8C9E5B5C30EFCEA19A8AA5,1,Rebill:Charterer’s Expense,,17902.84,17902.84,,False
A8F6B5DE0F368BE9062755FD5014431B,1,Hire,36.50694,69000.0,2518978.86,30 day firm period (Delivery 07 May/1850LT / Redelivery 13 Jun/0700LT),False
A8F6B5DE0F368BE9062755FD5014431B,1,Miscellaneous,1.0,984250.0,984250.0,Delivery Bonus,False
A8F6B5DE0F368BE9062755FD5014431B,1,Miscellaneous,1.0,61250.0,61250.0,Redelivery Bonus,False
F48FC4DA00D8AD50933D597CDFB0CEFD,1,Freight,35000.0,17.48,1468320.0,,True
F48FC4DA00D8AD50933D597CDFB0CEFD,1,Overage,3013.029999999999,17.48,63201.317279999974,,True
F48FC4DA00D8AD50933D597CDFB0CEFD,1,Interim Freight,7.766667,40000.0,310666.68,Backload Pengerang,True
F48FC4DA00D8AD50933D597CDFB0CEFD,1,Bunkers,44.3,603.0,26712.899999999998,VLSFO Backload Pengerang,False
F48FC4DA00D8AD50933D597CDFB0CEFD,1,Bunkers,11.5,875.0,10062.5,LMSGO Backload Pengerang,False
F48FC4DA00D8AD50933D597CDFB0CEFD,1,Demurrage,1.889583333333333,40000.0,75583.33333333331,,True
F48FC4DA00D8AD50933D597CDFB0CEFD,1,Rebill:Charterer’s Expense,,4507.57,4507.57,Wharfage dues,False
41B94B3A3DCD793AD3811D5FF56247C1,1,Freight,30243.743,69.5,2101940.1385,Remaining freight,True
41B94B3A3DCD793AD3811D5FF56247C1,1,Overage,1071.73,34.75,37242.6175,,True
41B94B3A3DCD793AD3811D5FF56247C1,1,Freight,41000.0,3.5,143500.0,"Additional 2 load ports (41,000 x 2 x $1.75)",True
41B94B3A3DCD793AD3811D5FF56247C1,1,Freight,,165000.0,165000.0,Lumpsum for Liverpool,True
41B94B3A3DCD793AD3811D5FF56247C1,1,Freight,10756.257,69.5,747559.8615,Bialla Freight ,True
41B94B3A3DCD793AD3811D5FF56247C1,1,Freight,41000.0,0.5,20500.0,Additional freight for calling Bialla,True
41B94B3A3DCD793AD3811D5FF56247C1,1,Deviation,1.49,20000.0,29800.0,Deviation for anti geographical rotation,True
41B94B3A3DCD793AD3811D5FF56247C1,1,Bunkers,31.68,437.78,13868.8704,Deviation bunkers for non-geographical rotation at PNG,False
41B94B3A3DCD793AD3811D5FF56247C1,1,Bunkers,0.123,338.81,41.67363,Deviation bunkers for non-geographical rotation at PNG,False
41B94B3A3DCD793AD3811D5FF56247C1,1,Rebill:Guards,,7750.0,7750.0,,False
41B94B3A3DCD793AD3811D5FF56247C1,1,Demurrage,3.460872777777775,20000.0,69217.4555555555,,True
41B94B3A3DCD793AD3811D5FF56247C1,1,Rebill:Insurance,,749.7,749.7,,False
41B94B3A3DCD793AD3811D5FF56247C1,1,Miscellaneous,,-21855.27,-21855.27,50/50 deviation cost split as per agreed,False
9C8D62112654B5D0DFDC6DD8B0FA69C5,1,Freight,,495555.0,495555.0,Lumpsum Freight,True
9C8D62112654B5D0DFDC6DD8B0FA69C5,1,Demurrage,0.1305556,19722.0,2574.8175432,Demuirage,True
9C8D62112654B5D0DFDC6DD8B0FA69C5,1,Bunkers,9.8,651.68,6386.464,Speed up for Las Minas - VLSFO,False
9C8D62112654B5D0DFDC6DD8B0FA69C5,1,Bunkers,2.7,823.68,2223.936,Speed up for Las Minas  LSMGO,False
D2843F4A2A6F21A17FD4CACCDFA3A707,1,Freight,130000.0,22.01,1359117.5,,True
D2843F4A2A6F21A17FD4CACCDFA3A707,1,Overage,4207.058,22.01,21991.869812750003,,True
D2843F4A2A6F21A17FD4CACCDFA3A707,1,Bunkers,51.1,601.0,30711.100000000002,Heating bunkers 51.1 mt VLSFO @ USD 601,False
D2843F4A2A6F21A17FD4CACCDFA3A707,1,Bunkers,3.4,842.0,2862.7999999999997,Loading Pt Tupper 3.4 mt LSMGO @ USD 842,False
D2843F4A2A6F21A17FD4CACCDFA3A707,1,Demurrage,6.44375,42500.0,273859.375,,True
D2843F4A2A6F21A17FD4CACCDFA3A707,1,Bunkers,53.5,842.0,45047.0,Heating bunkers LSMGO 53.5 mt @ USD 842,False
D2843F4A2A6F21A17FD4CACCDFA3A707,1,Rebill:Charterer’s Expense,,35469.48,35469.48,MNSF and Dockage Point Tupper,False
D2843F4A2A6F21A17FD4CACCDFA3A707,1,Rebill:Charterer’s Expense,,3515.6,3515.6,Oil Pollution Fee Point Tupper,False
B851E04F9671F0EBC2F00FED39BF3B3E,1,Freight,40000.0,22.0,880000.0,,True
B851E04F9671F0EBC2F00FED39BF3B3E,1,Freight,,85000.0,85000.0,For Dongguan,True
B851E04F9671F0EBC2F00FED39BF3B3E,1,Freight,,80000.0,80000.0,,True
B851E04F9671F0EBC2F00FED39BF3B3E,1,Miscellaneous,,35000.0,35000.0,Shifting 1 Berth at Gladstone ,False
B851E04F9671F0EBC2F00FED39BF3B3E,1,Rebill:Charterer’s Expense,,46593.0,46593.0,Mooring Ropes + delivery,False
B851E04F9671F0EBC2F00FED39BF3B3E,1,Demurrage,9.945833333333335,22000.0,218808.33333333337,,True
BDCF4E94E8A8985D37BB303056A449AB,1,Freight,145000.0,19.43,3380820.0,,True
BDCF4E94E8A8985D37BB303056A449AB,1,Rebill:Charterer’s Expense,,3704.06,3704.06,Tugs @ Corpus Christi,False
BDCF4E94E8A8985D37BB303056A449AB,1,Rebill:Charterer’s Expense,,27787.78,27787.78,dockage - charterers cost,False
BDCF4E94E8A8985D37BB303056A449AB,1,Demurrage,5.89861111111111,63000.0,371612.49999999994,,True
B917D0E55BCBFFB850F834777F276DC7,1,Freight,,1675000.0,1675000.0,,True
B917D0E55BCBFFB850F834777F276DC7,1,Demurrage,0.0,38000.0,0.0,,True
F3E3624EA450D54949D8B0CA1D2FC139,1,Freight,,700000.0,700000.0,Lumpsum Freight,True
F3E3624EA450D54949D8B0CA1D2FC139,1,Demurrage,0.0444444,23500.0,1044.4434,demurrage estimate,True
F3E3624EA450D54949D8B0CA1D2FC139,1,Rebill:Miscellaneous,,4000.0,4000.0,reducer rental at LKC,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Hire,15.0,16750.0,251250.0,15-30 May (1042GMT/1842LT),True
DDB27E4847A23E30B0EEEAADA68B7D65,1,Bunkers,815.6,364.0,296878.4,HFO Delivery,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Bunkers,160.8,505.67,81311.736,LSGO Delivery,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Hire,15.0,16750.0,251250.0,30 May - 14 Jun (1042GMT/1842LT),True
DDB27E4847A23E30B0EEEAADA68B7D65,1,Hire,15.0,16750.0,251250.0,14 Jun - 29 Jun (1042GMT/1842LT),True
DDB27E4847A23E30B0EEEAADA68B7D65,1,Hire,17.745833,16750.0,297242.70275,balance hire 29 Jun (1042GMT/1842LT) - 17 July (0436GMT/0736LT),True
DDB27E4847A23E30B0EEEAADA68B7D65,1,Bunkers,-16.6,364.0,-6042.400000000001,VLSFO for Tank Cleaning,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Bunkers,-7.3,505.67,-3691.391,LSGO for Tank Cleaning,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Miscellaneous,,-225.0,-225.0,On Hire Survey paid by Cargill,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Miscellaneous,14.0,300.0,4200.0,Sweeping of 14 tanks,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Miscellaneous,,-3714.09,-3714.09,FW Ravenna,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Bunkers,815.6,-364.0,-296878.4,HFO Redelivery - already deducted in 3rd hire,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Bunkers,160.8,-505.67,-81311.736,LSGO Redelivery already deducted in 3rd hire,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Bunkers,16.808,-444.0,-7462.7519999999995,16.808mt HFO at actual cost USD 444 pr mt,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Bunkers,6.144,-699.54,-4297.97376,6.144mt LSGO at actual cost USD 699.545 pr mt,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Bunkers,57.092,-364.0,-20781.488,HFO balance at delivery cost,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Bunkers,11.26,-505.67,-5693.8442000000005,LSGO balance at delivery cost,False
DDB27E4847A23E30B0EEEAADA68B7D65,1,Rebill:Miscellaneous,,1460.67,1460.67,Hardening items,False
D2E792EAB2A268D9201622726FFD0877,1,Freight,38000.0,14.8,2221480.0,WS Freight Lake Charles/STS Itacoatiara/Manaus,True
D2E792EAB2A268D9201622726FFD0877,1,Demurrage,7.634375,53000.0,404621.875,Demurrage,True
D2E792EAB2A268D9201622726FFD0877,1,Miscellaneous,0.0858333,53000.0,4549.1649,Amazon River - Actual transit time vs Theo @ CP speed,True
D2E792EAB2A268D9201622726FFD0877,1,Miscellaneous,0.0916667,53000.0,4858.3351,Amazon River time waiting transit --> 24 hrs,True
B08FA949EA903FCE19FDADD75DAD1D19,1,Freight,41190.214,47.0,1935940.058,Freight $47/mt - St. Rose / Thames (1st call),True
B08FA949EA903FCE19FDADD75DAD1D19,1,Bunkers,,4300.0,4300.0,Bunker Hedge - Estimated EU ETS,False
B08FA949EA903FCE19FDADD75DAD1D19,1,Bunkers,67.6,819.35,55388.06,Additional bunkers (MGO) for interim ports,False
B08FA949EA903FCE19FDADD75DAD1D19,1,Interim Freight,8.1375,38500.0,313293.75,Interim port/deviation time,True
B08FA949EA903FCE19FDADD75DAD1D19,1,Rebill:Charterer’s Expense,,47752.73,47752.73,Interim Port Expense - Rotterdam,False
B08FA949EA903FCE19FDADD75DAD1D19,1,Rebill:Charterer’s Expense,,41410.32,41410.32,Interim Port Expense - Amsterdam,False
B08FA949EA903FCE19FDADD75DAD1D19,1,Rebill:Charterer’s Expense,,66306.32,66306.32,Interim Port Expense - Thamesport 2nd call,False
B08FA949EA903FCE19FDADD75DAD1D19,1,Miscellaneous,1.92361111,-38500.0,-74059.027735,Unused laytime,True
B08FA949EA903FCE19FDADD75DAD1D19,1,Bunkers,,-932.24,-932.24,EU ETS credit note to Marquis,False
B08FA949EA903FCE19FDADD75DAD1D19,1,Rebill:Miscellaneous,,7400.0,7400.0,ISPS charge St Rose,False
35AA08BCC176A44C3A854E3A7620F9A2,1,Freight,,2350000.0,2350000.0,,True
35AA08BCC176A44C3A854E3A7620F9A2,1,Freight,,-250.0,-250.0,Siglar CO2 Contribution,False
35AA08BCC176A44C3A854E3A7620F9A2,1,Demurrage,30.73923611111111,26000.0,799220.1388888889,,True
1F84115DEB60FCB8D47F76A8E6B7AE18,1,Freight,37000.0,16.95,2006880.0,,True
1F84115DEB60FCB8D47F76A8E6B7AE18,1,Miscellaneous,821.896,16.95,22289.81952,Overage at 50%,True
1F84115DEB60FCB8D47F76A8E6B7AE18,1,Miscellaneous,,-10000.0,-10000.0,Max cap port expenses at West Africa,False
1F84115DEB60FCB8D47F76A8E6B7AE18,1,Demurrage,15.414236111111112,39000.0,601155.2083333334,,True
1F84115DEB60FCB8D47F76A8E6B7AE18,1,Rebill:Miscellaneous,,47200.0,47200.0,SEV in WAF,False
1F84115DEB60FCB8D47F76A8E6B7AE18,1,Rebill:Miscellaneous,,1512.0,1512.0,AWRP,False
415D5C6AC7617F2372692C2746B28868,1,Freight,35000.0,20.22,693546.0,,True
415D5C6AC7617F2372692C2746B28868,1,Demurrage,0.0,14000.0,0.0,,True
E76D6CBEFBFF5EDF1BF415B87D6831E2,1,Freight,,440000.0,440000.0,,True
E76D6CBEFBFF5EDF1BF415B87D6831E2,1,Demurrage,2.158333333333333,29000.0,62591.666666666664,,True
53C84FCDEA5F4068D42B6EEB8C6B7154,1,Freight,130000.0,15.32,975884.0,Flat rate updated due to change on discharge port ,True
53C84FCDEA5F4068D42B6EEB8C6B7154,1,Overage,4303.924,15.32,16154.3483416,,True
53C84FCDEA5F4068D42B6EEB8C6B7154,1,Demurrage,0.0,20000.0,0.0,,True
2930EBDE7C523FE7B0BCABFB3D439C2A,1,Freight,35058.743,68.0,2383994.524,"35,058.743mt @$68pmt for 2:1",True
2930EBDE7C523FE7B0BCABFB3D439C2A,1,Freight,35058.743,2.0,70117.486,$2pmt for additional disport,True
2930EBDE7C523FE7B0BCABFB3D439C2A,1,Demurrage,0.0,26000.0,0.0,,True
2930EBDE7C523FE7B0BCABFB3D439C2A,1,Freight,35058.743,-2.0,-70117.486,Credit note as vsl did not call addlt disport,True
1A2B1DC16E37189A12F35CC02F320014,1,Freight,,2000000.0,2000000.0,,True
1A2B1DC16E37189A12F35CC02F320014,1,Demurrage,3.1722222222222225,23000.0,72961.11111111112,,True
BBD147411C15229482E3E576E06E3CEE,1,Freight,130000.0,20.75,3237000.0,,True
BBD147411C15229482E3E576E06E3CEE,1,Rebill:Guards,,40000.0,40000.0,,False
BBD147411C15229482E3E576E06E3CEE,1,Rebill:Insurance,,9947.88,9947.88,AWRP for C/A,False
BBD147411C15229482E3E576E06E3CEE,1,Miscellaneous,5.0,602.0,3010.0,Heating VLSFO,False
BBD147411C15229482E3E576E06E3CEE,1,Miscellaneous,1.4,1035.0,1449.0,Heating LSMGO,False
BBD147411C15229482E3E576E06E3CEE,1,,,0.0,0.0,,True
BBD147411C15229482E3E576E06E3CEE,1,Rebill:Charterer’s Expense,,39570.51,39570.51,chartrs cost ABO,False
BBD147411C15229482E3E576E06E3CEE,1,Rebill:Charterer’s Expense,,74804.44,74804.44,chartrs cost Anyala,False
BBD147411C15229482E3E576E06E3CEE,1,Demurrage,7.5875,57500.0,436281.25,,True
BBD147411C15229482E3E576E06E3CEE,1,Rebill:Charterer’s Expense,,16665.48,16665.48,Terminal fees Anyala Oil Terminal,False
8DF55514DDE3E81AF5E4BC5681DA9EC2,1,Freight,,2350000.0,2350000.0,,True
8DF55514DDE3E81AF5E4BC5681DA9EC2,1,Rebill:Insurance,,22500.0,22500.0,AWRP AG,False
8DF55514DDE3E81AF5E4BC5681DA9EC2,1,Interim Freight,7.15138889,31000.0,221693.05559,Interim for calling Alpha Zone + KM171,True
8DF55514DDE3E81AF5E4BC5681DA9EC2,1,Bunkers,57.7,653.5,37706.950000000004,VLSFO ,False
8DF55514DDE3E81AF5E4BC5681DA9EC2,1,Demurrage,4.154166666666667,31000.0,128779.16666666667,,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,5.446458,16250.0,88504.94249999999,Hire Invoice - October - TCP 01 Sep 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,30.0,16250.0,487500.0,Hire Invoice - November TCP  01 Sep 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Rebill:Insurance,,2537.0,2537.0,AWRP,False
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,Hire Invoice - December TCP 01  Sep 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,Hire invoice - January 22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,28.0,16250.0,455000.0,Hire invoice - February 22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Demurrage,0.0,0.0,0.0,,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,Hire invoice - March 22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,30.0,16250.0,487500.0,Hire invoice - April 22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,Hire invoice - May 22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,30.0,16250.0,487500.0,Hire invoice - June 22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Miscellaneous,1.0,4879.02,4879.02,Reversing offhire time deducted from April hire ,False
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,Hire invoice - July 22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,Hire invoice - August 22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,30.0,16250.0,487500.0,Hire invoice - September  22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Off hire,-0.1875,16250.0,-3046.875,Offhrie 4.5 hrs - delay in sailing from Singapore due to crew change,True
E1AEFBF96F4FB4305C362FAD00017604,1,Bunkers,-0.2,1225.0,-245.0,VLSFO offhire 0.2mts x USD 1225 pmt,True
E1AEFBF96F4FB4305C362FAD00017604,1,Bunkers,-0.45,1075.0,-483.75,LSMGO offhire 0.45mts x USD 1075 pmt,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,Hire invoice - October 22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,30.0,16250.0,487500.0,Hire invoice - November 22 - TCP 11 May 2021,True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,December hire,True
E1AEFBF96F4FB4305C362FAD00017604,1,Miscellaneous,1.0,-100000.0,-100000.0,Deduction for not carrying Methanol,True
E1AEFBF96F4FB4305C362FAD00017604,1,Miscellaneous,,-27372.89,-27372.89,cost for supercargo,False
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,"Hire Jan 2023 - 31d x $16,250",True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,28.0,16250.0,455000.0,"Hire Feb 2023 - 28d x$16,250",True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,"Hire March 2023 -  31 x $16,250",True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,30.0,16250.0,487500.0,"Hire April 2023 - 30  x $16,250",True
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,31.0,16250.0,503750.0,"Hire May 2023 31 x 16,250",True
E1AEFBF96F4FB4305C362FAD00017604,1,Rebill:Insurance,,2708.0,2708.0,AWRP Indian Ocean Transit,False
E1AEFBF96F4FB4305C362FAD00017604,1,Off hire,0.925,-16250.0,-15031.25,"18 Apr/0824hrs (anchored) to 19 Apr/0636hrs (anchor aweigh) = 22hrs 12mins @ USD 16,250pdpr = USD 0.925 days @ USD 16,250 pdpr = USD 15,031.25",True
E1AEFBF96F4FB4305C362FAD00017604,1,Off hire,4.9,-689.0,-3376.1000000000004,"VLSFO = 1083.6mt - 1078.7mt = 4.9mt @ USD 689pmt = USD 3,376.10  ",False
E1AEFBF96F4FB4305C362FAD00017604,1,Miscellaneous,,7581.06,7581.06,"Hull cleaning in Singapore 18-19 Apr 2023 10,100 SGD @ ROE 0.7506",False
E1AEFBF96F4FB4305C362FAD00017604,1,Hire,21.82090311111108,16250.0,354589.67555555503,Remaining hire,True
E1AEFBF96F4FB4305C362FAD00017604,1,,,2613.0,2613.0,,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,,-38875.59,-38875.59,Offhire bunkers pbras will deduct for 17AUG-22aug - repositioning after sale,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,31.0,16750.0,519250.0,October 2023 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.2061,516454.63,106441.299243,August 2023 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,,-14307.26,-14307.26,Adjust August Crew - RN6 non compliance -  Less 13.441%,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,,-25335.77,-25335.77,Adjust August Crew - Offhire,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Off hire,-8.8541667,16750.0,-148307.292225,Offhire 8/14/23 05:30 - 8/23/23 02:00 - Vsl to Montevedeo for Owner's purposes,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Bunkers,-113.61,669.0,-76005.09,Offhire F.O.,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Bunkers,-0.8,1159.0,-927.2,Offhire D.O.,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,,-2143.52,-2143.52,Underperformance 2/23/23 - 5/22/23,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,30.0,16750.0,502500.0,November 2023 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.2006622,516454.63,103632.922255986,September 2023 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,,4755.58,4755.58,Adjust September 2023 Crew - BRL adjustment effective September,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,31.0,16750.0,519250.0,December 2023 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.1966104,540253.74,106219.503922896,October 2023 Crew (new BRL effective September),False
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,,-999.29,-999.29,Underperformance 5/23/23 - 8/22/23,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,31.0,16750.0,519250.0,January 2024 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.2031736,540253.74,109765.297269264,November 2023 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,29.0,16750.0,485750.0,February 2024 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.2034257,540253.74,109901.495237118,December 2023 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,31.0,16750.0,519250.0,March 2024 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.2044948,540253.74,110479.080510552,January 2024 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,30.0,16750.0,502500.0,April 2024 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,,-37881.07,-37881.07,Underperformance 8/22/23 - 11/22/23,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,,-21614.0,-21614.0,Underperformance 11/23/23 - 2/22/24,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.2011384,540253.74,108665.772857616,February 2024 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,31.0,16750.0,519250.0,May 2024 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.201001,540253.74,108591.54199374,March 2024 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,30.0,16750.0,502500.0,June 2024 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.1974178,540253.74,106655.704792572,April 2024 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,31.0,16750.0,519250.0,July 2024 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.1943106,540253.74,104977.028371644,May 2024 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,31.0,16750.0,519250.0,August 2024 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.1863377,540253.74,100669.639327998,June 2024 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,,-7277.44,-7277.44,Underperformance 2/32/24 - 5/22/24,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,30.0,16750.0,502500.0,September 2024 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.1852984,540253.74,100108.153616016,July 2024 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,31.0,16750.0,519250.0,October 2024 Hire,True
30F18B2A6124F71D5F60EB8DE66158E2,1,Miscellaneous,0.1814388,540253.74,98022.990281112,August 2024 Crew,False
30F18B2A6124F71D5F60EB8DE66158E2,1,Hire,61.04,16750.0,1022420.0,Hire outstanding after Oct 31 2024,True
A9EA76CBEA79F096AAD03A91747B1D4E,1,Freight,40000.0,66.0,2640000.0,,True
A9EA76CBEA79F096AAD03A91747B1D4E,1,Freight,,40000.0,40000.0,"additional port Maputo, computation of freight (note, not Toamasina)",True
A9EA76CBEA79F096AAD03A91747B1D4E,1,Freight,,45000.0,45000.0,additional disch port,True
A9EA76CBEA79F096AAD03A91747B1D4E,1,Freight,,-150923.75,-150923.75,Declared Laytime; 500mtph = rebate of 150k,True
A9EA76CBEA79F096AAD03A91747B1D4E,1,Demurrage,5.022203733333334,30000.0,150666.11200000002,,True
AD38975BD4AE44D1DC47C1954C373D26,1,Freight,,620000.0,620000.0,,True
AD38975BD4AE44D1DC47C1954C373D26,1,Demurrage,6.568055555555556,56500.0,371095.13888888893,,True
1CABC447557EC8BE06B8E58538D96289,1,Freight,130000.0,20.8,3380000.0,,True
1CABC447557EC8BE06B8E58538D96289,1,Overage,9169.04,20.8,119197.52000000002,,True
1CABC447557EC8BE06B8E58538D96289,1,Differential,1.0,110753.02,110753.02,,True
1CABC447557EC8BE06B8E58538D96289,1,Demurrage,0.029166666666667,57500.0,1677.0833333333526,,True
9AE7500F01EAC2D85661ABAB2B2D7818,1,Freight,21000.0,84.0,1764000.0,Argentina Freight.,True
9AE7500F01EAC2D85661ABAB2B2D7818,1,Freight,19000.0,84.0,1596000.0,Brazil Freight,True
9AE7500F01EAC2D85661ABAB2B2D7818,1,Freight,1500.0,42.0,63000.0,Overage Brazil,True
9AE7500F01EAC2D85661ABAB2B2D7818,1,Demurrage,5.21372371111111,35000.0,182480.32988888887,,True
9AE7500F01EAC2D85661ABAB2B2D7818,1,Rebill:Charterer’s Expense,,15035.39,15035.39,Penalty Kandla,False
9AE7500F01EAC2D85661ABAB2B2D7818,1,Rebill:Charterer’s Expense,,2120.37,2120.37,Pyeongtaek port costs,False
9AE7500F01EAC2D85661ABAB2B2D7818,1,Rebill:Charterer’s Expense,,3377.42,3377.42,Towage @ Pyeongtaek,False
B2A027B5C4D86EE9906734443A078340,1,Freight,145000.0,11.5,1459062.5,,True
B2A027B5C4D86EE9906734443A078340,1,Demurrage,8.254166666666666,50000.0,412708.3333333333,,True
B2A027B5C4D86EE9906734443A078340,1,Rebill:Charterer’s Expense,,4280.55,4280.55,Tugs @ Corpus Christi,False
616443771D077962AE8820863DCAB8FF,1,Freight,37000.0,12.3,546120.0,,True
616443771D077962AE8820863DCAB8FF,1,Demurrage,2.303472222222222,18000.0,41462.5,,True
616443771D077962AE8820863DCAB8FF,1,Rebill:Charterer’s Expense,,12191.35,12191.35,Dockage and MNSF dues,False
616443771D077962AE8820863DCAB8FF,1,Rebill:Charterer’s Expense,,197.03,197.03,ISPS,False
9861D70191809EAFE36519923A2806FC,1,Freight,145000.0,20.97,1117438.875,,True
9861D70191809EAFE36519923A2806FC,1,Freight,,-250.0,-250.0,CO2 emission reporting cost,False
9861D70191809EAFE36519923A2806FC,1,Rebill:Charterer’s Expense,,2318.84,2318.84,,False
9861D70191809EAFE36519923A2806FC,1,Demurrage,3.404166666666667,24000.0,81700.0,,True
6B147C0172EB1E6DAE1A6C909B09EAB6,1,Freight,,5245000.0,5245000.0,Lumpsum Freight bss2:2,True
6B147C0172EB1E6DAE1A6C909B09EAB6,1,Freight,,50000.0,50000.0,Lumpsum third load port,True
6B147C0172EB1E6DAE1A6C909B09EAB6,1,Demurrage,15.076404365079368,50000.0,753820.2182539684,,True
4A44F2CCC05E52F4FDA96A6DE71FFB80,1,Freight,,652500.0,652500.0,LS 1:1 Corpus Christi/Pajritos,True
4A44F2CCC05E52F4FDA96A6DE71FFB80,1,Freight,,63000.0,63000.0,LS Additional Disport ECMX - Veracruz,True
